particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
71.0,-0.12,-0.559,-0.806,-0.112,-0.524,-0.755,-1.0,-211.0,293.0,0.14,71.0
72.0,-0.111,0.569,0.598,-0.028,0.143,0.151,1.0,211.0,293.0,0.14,72.0
151.0,-0.307,0.017,0.884,-0.122,0.007,0.351,-1.0,-211.0,293.0,0.14,151.0
172.0,0.508,-0.034,-0.838,0.361,-0.024,-0.596,-1.0,-211.0,293.0,0.14,172.0
173.0,0.415,-0.137,-0.897,0.937,-0.31,-2.027,1.0,211.0,293.0,0.14,173.0
175.0,0.272,-0.133,-0.942,0.265,-0.13,-0.918,1.0,211.0,293.0,0.14,175.0
178.0,0.246,-0.031,-0.968,0.719,-0.091,-2.824,-1.0,-211.0,293.0,0.14,178.0
185.0,0.046,0.307,-0.929,0.031,0.211,-0.638,1.0,211.0,293.0,0.14,185.0
186.0,0.038,-0.179,-0.983,0.151,-0.719,-3.946,-1.0,-211.0,293.0,0.14,186.0
260.0,0.768,0.533,-0.246,0.421,0.292,-0.135,-1.0,-211.0,293.0,0.14,260.0
335.0,-0.176,0.356,0.913,-0.265,0.535,1.373,-1.0,-211.0,293.0,0.14,335.0
346.0,0.428,0.791,-0.416,1.53,2.825,-1.486,1.0,321.0,293.0,0.494,346.0
353.0,-0.12,-0.117,-0.985,-0.34,-0.333,-2.798,1.0,211.0,293.0,0.14,353.0
360.0,0.364,0.232,0.732,0.096,0.061,0.194,1.0,211.0,293.0,0.14,360.0
371.0,0.021,0.172,0.984,0.064,0.529,3.028,1.0,211.0,293.0,0.14,371.0
380.0,-0.703,0.054,0.609,-0.269,0.021,0.233,1.0,211.0,293.0,0.14,380.0
382.0,0.321,0.654,0.567,0.116,0.237,0.206,1.0,211.0,293.0,0.14,382.0
385.0,0.232,0.923,-0.12,0.114,0.455,-0.059,-1.0,-211.0,293.0,0.14,385.0
386.0,0.12,0.919,-0.354,0.131,1.008,-0.389,1.0,211.0,293.0,0.14,386.0
387.0,0.305,0.87,-0.362,0.314,0.894,-0.372,-1.0,-211.0,293.0,0.14,387.0
389.0,0.432,0.776,-0.337,0.193,0.346,-0.15,1.0,211.0,293.0,0.14,389.0
390.0,0.35,0.74,-0.571,0.842,1.783,-1.375,-1.0,-211.0,293.0,0.14,390.0
398.0,0.072,0.154,-0.969,0.055,0.119,-0.749,1.0,211.0,293.0,0.14,398.0
399.0,0.198,-0.041,-0.978,0.601,-0.125,-2.963,-1.0,-211.0,293.0,0.14,399.0
424.0,-0.409,-0.3,-0.861,-2.099,-1.537,-4.416,1.0,211.0,293.0,0.14,424.0
428.0,-0.527,-0.527,-0.657,-0.641,-0.641,-0.8,-1.0,-211.0,293.0,0.14,428.0
