particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
104.0,-0.376,0.131,-0.912,-0.515,0.179,-1.249,-1.0,-211.0,39.0,0.14,104.0
430.0,-0.412,0.16,0.858,-0.774,0.3,1.61,-1.0,-321.0,39.0,0.494,430.0
433.0,-0.754,-0.565,-0.123,-0.338,-0.253,-0.055,1.0,211.0,39.0,0.14,433.0
435.0,-0.222,-0.027,-0.438,-0.126,-0.015,-0.248,1.0,321.0,39.0,0.494,435.0
540.0,-0.355,0.05,0.932,-0.864,0.121,2.267,-1.0,-211.0,39.0,0.14,540.0
541.0,-0.111,-0.119,0.984,-0.21,-0.226,1.861,1.0,211.0,39.0,0.14,541.0
542.0,-0.317,0.032,0.948,-2.027,0.206,6.056,-1.0,-211.0,39.0,0.14,542.0
543.0,-0.381,-0.138,0.908,-0.494,-0.179,1.176,1.0,211.0,39.0,0.14,543.0
544.0,-0.325,0.053,0.944,-3.911,0.636,11.377,-1.0,-211.0,39.0,0.14,544.0
545.0,-0.403,-0.081,0.911,-1.576,-0.316,3.566,1.0,211.0,39.0,0.14,545.0
546.0,-0.329,-0.45,0.809,-0.251,-0.342,0.616,-1.0,-211.0,39.0,0.14,546.0
548.0,-0.402,-0.735,0.504,-0.266,-0.487,0.334,1.0,211.0,39.0,0.14,548.0
552.0,-0.198,0.695,-0.22,-0.042,0.148,-0.047,1.0,211.0,39.0,0.14,552.0
556.0,0.445,0.787,0.417,0.645,1.141,0.604,1.0,211.0,39.0,0.14,556.0
628.0,-0.448,0.481,0.726,-0.309,0.333,0.502,1.0,211.0,39.0,0.14,628.0
633.0,0.377,-0.281,0.874,0.424,-0.317,0.984,1.0,211.0,39.0,0.14,633.0
634.0,0.462,0.576,0.625,0.256,0.319,0.346,-1.0,-211.0,39.0,0.14,634.0
635.0,-0.051,-0.781,-0.475,-0.018,-0.271,-0.165,-1.0,-211.0,39.0,0.14,635.0
743.0,-0.533,0.056,0.843,-2.149,0.224,3.397,1.0,211.0,39.0,0.14,743.0
744.0,-0.498,0.132,0.846,-0.512,0.136,0.871,-1.0,-211.0,39.0,0.14,744.0
746.0,-0.583,-0.598,0.536,-0.647,-0.665,0.595,1.0,211.0,39.0,0.14,746.0
747.0,-0.664,-0.012,0.693,-0.33,-0.006,0.345,-1.0,-211.0,39.0,0.14,747.0
751.0,0.614,-0.042,-0.512,0.143,-0.01,-0.119,-1.0,-211.0,39.0,0.14,751.0
753.0,0.643,0.115,0.746,0.694,0.124,0.805,1.0,211.0,39.0,0.14,753.0
854.0,0.334,0.034,-0.936,0.455,0.046,-1.276,1.0,211.0,39.0,0.14,854.0
917.0,0.231,0.964,0.019,0.248,1.037,0.02,-1.0,-211.0,39.0,0.14,917.0
921.0,-0.635,-0.215,-0.212,-0.44,-0.149,-0.147,1.0,321.0,39.0,0.494,921.0
929.0,-0.604,-0.16,-0.78,-2.235,-0.593,-2.886,-1.0,-211.0,39.0,0.14,929.0
930.0,-0.19,-0.394,-0.868,-0.4,-0.829,-1.826,1.0,321.0,39.0,0.494,930.0
936.0,0.498,0.621,-0.602,1.25,1.56,-1.511,1.0,211.0,39.0,0.14,936.0
937.0,0.927,0.122,-0.277,0.584,0.077,-0.174,-1.0,-211.0,39.0,0.14,937.0
938.0,-0.09,0.274,-0.931,-0.056,0.17,-0.578,1.0,211.0,39.0,0.14,938.0
948.0,-0.192,-0.235,-0.943,-0.2,-0.245,-0.982,-1.0,-211.0,39.0,0.14,948.0
950.0,-0.086,0.201,-0.973,-0.161,0.376,-1.823,1.0,211.0,39.0,0.14,950.0
952.0,0.386,0.459,-0.776,0.277,0.33,-0.558,1.0,211.0,39.0,0.14,952.0
1042.0,0.016,0.852,-0.06,0.004,0.229,-0.016,1.0,211.0,39.0,0.14,1042.0
1048.0,0.095,0.608,0.773,0.085,0.549,0.698,1.0,211.0,39.0,0.14,1048.0
1051.0,-0.798,0.285,0.454,-0.406,0.145,0.231,1.0,211.0,39.0,0.14,1051.0
1052.0,-0.879,0.259,-0.344,-0.6,0.177,-0.235,-1.0,-211.0,39.0,0.14,1052.0
1057.0,-0.169,-0.462,-0.859,-0.168,-0.459,-0.854,1.0,211.0,39.0,0.14,1057.0
1058.0,-0.121,0.353,-0.917,-0.12,0.35,-0.91,-1.0,-211.0,39.0,0.14,1058.0
1061.0,0.136,0.674,-0.722,0.249,1.23,-1.318,1.0,211.0,39.0,0.14,1061.0
1062.0,0.505,0.527,-0.678,0.852,0.889,-1.144,-1.0,-211.0,39.0,0.14,1062.0
1063.0,0.593,0.327,-0.707,0.405,0.224,-0.483,-1.0,-211.0,39.0,0.14,1063.0
1078.0,-0.339,-0.178,-0.919,-0.5,-0.263,-1.355,-1.0,-211.0,39.0,0.14,1078.0
1080.0,-0.379,0.102,0.914,-0.515,0.138,1.243,1.0,211.0,39.0,0.14,1080.0
1081.0,0.35,-0.363,0.781,0.132,-0.137,0.295,-1.0,-211.0,39.0,0.14,1081.0
1082.0,-0.52,-0.224,0.778,-0.267,-0.115,0.399,-1.0,-211.0,39.0,0.14,1082.0
1158.0,-0.115,-0.185,0.975,-0.428,-0.692,3.647,-1.0,-211.0,39.0,0.14,1158.0
1173.0,0.337,0.175,-0.925,2.807,1.457,-7.714,-1.0,-211.0,39.0,0.14,1173.0
1194.0,0.021,0.36,0.933,0.705,12.269,31.826,1.0,211.0,39.0,0.14,1194.0
1195.0,0.036,0.343,0.939,0.49,4.702,12.857,-1.0,-211.0,39.0,0.14,1195.0
1196.0,-0.022,0.376,0.926,-0.281,4.755,11.704,1.0,211.0,39.0,0.14,1196.0
1197.0,-0.012,0.264,0.963,-0.03,0.692,2.526,-1.0,-211.0,39.0,0.14,1197.0
1198.0,0.008,0.419,0.907,0.041,2.074,4.49,1.0,211.0,39.0,0.14,1198.0
1199.0,-0.025,0.336,0.941,-0.08,1.101,3.088,-1.0,-211.0,39.0,0.14,1199.0
1209.0,-0.117,0.145,0.982,-0.566,0.702,4.741,1.0,211.0,39.0,0.14,1209.0
1216.0,-0.19,-0.205,0.945,-0.556,-0.599,2.765,1.0,321.0,39.0,0.494,1216.0
1217.0,-0.258,0.145,0.946,-0.274,0.155,1.008,-1.0,-211.0,39.0,0.14,1217.0
1219.0,-0.195,-0.05,0.977,-0.39,-0.1,1.958,-1.0,-211.0,39.0,0.14,1219.0
1223.0,-0.218,-0.169,0.961,-2.181,-1.689,9.618,1.0,211.0,39.0,0.14,1223.0
1225.0,-0.311,-0.289,0.904,-0.746,-0.694,2.17,-1.0,-211.0,39.0,0.14,1225.0
1238.0,-0.061,0.263,-0.96,-0.112,0.485,-1.772,1.0,211.0,39.0,0.14,1238.0
1281.0,0.327,0.598,-0.726,0.505,0.925,-1.122,1.0,211.0,39.0,0.14,1281.0
1282.0,0.341,0.148,-0.919,0.359,0.156,-0.966,-1.0,-211.0,39.0,0.14,1282.0
1283.0,0.421,-0.262,-0.847,0.311,-0.194,-0.627,1.0,211.0,39.0,0.14,1283.0
1286.0,0.384,0.208,-0.71,0.097,0.053,-0.18,1.0,211.0,39.0,0.14,1286.0
1290.0,0.068,0.689,0.383,0.016,0.157,0.087,1.0,211.0,39.0,0.14,1290.0
1307.0,-0.001,-0.165,0.981,-0.005,-0.769,4.572,1.0,321.0,39.0,0.494,1307.0
1311.0,0.339,0.005,0.928,0.312,0.005,0.854,1.0,211.0,39.0,0.14,1311.0
1326.0,-0.211,-0.128,0.957,-0.194,-0.117,0.88,1.0,211.0,39.0,0.14,1326.0
1343.0,0.449,-0.021,-0.838,0.203,-0.009,-0.379,-1.0,-211.0,39.0,0.14,1343.0
1345.0,0.106,0.15,-0.974,0.11,0.156,-1.014,-1.0,-211.0,39.0,0.14,1345.0
1356.0,0.177,0.16,0.964,0.735,0.663,3.997,-1.0,-321.0,39.0,0.494,1356.0
1378.0,0.045,-0.172,0.979,0.066,-0.252,1.438,1.0,211.0,39.0,0.14,1378.0
1382.0,-0.069,0.179,0.98,-0.197,0.511,2.804,-1.0,-211.0,39.0,0.14,1382.0
1425.0,0.114,-0.614,0.781,4.664,-25.204,32.024,1.0,211.0,39.0,0.14,1425.0
1428.0,0.484,0.68,0.548,1.23,1.727,1.392,-1.0,-211.0,39.0,0.14,1428.0
