PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,541.271,167.139,-120.51,-22.731,500.0,1.0,1.0,39.0,1211.0
15.0,601.825,-214.437,204.842,155.723,500.0,-1.0,1.0,39.0,1212.0
