PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,541.044,154.965,-18.581,-135.535,500.0,1.0,1.0,805.0,1289.0
15.0,652.577,-153.574,-114.506,373.042,500.0,-1.0,1.0,805.0,1290.0
