PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,920.805,-264.485,-310.993,656.668,500.0,1.0,1.0,653.0,1615.0
15.0,539.633,-22.051,70.787,188.964,500.0,-1.0,1.0,653.0,1616.0
