PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1716.853,-708.998,-1444.427,329.452,500.0,1.0,1.0,310.0,2072.0
15.0,1376.54,459.689,869.292,-823.336,500.0,-1.0,1.0,310.0,2073.0
