PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,664.161,325.726,216.925,-194.822,500.0,1.0,1.0,376.0,2326.0
15.0,612.284,-287.247,-147.806,-143.298,500.0,-1.0,1.0,376.0,2327.0
