PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1374.431,-501.638,657.534,977.276,500.0,1.0,1.0,230.0,1808.0
15.0,1469.291,359.977,-676.92,1149.353,500.0,-1.0,1.0,230.0,1809.0
