PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,545.906,-150.036,-43.613,-153.623,500.0,1.0,1.0,593.0,1426.0
15.0,691.991,332.36,196.051,-282.758,500.0,-1.0,1.0,593.0,1427.0
