PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1296.201,189.422,-131.945,-1173.391,500.0,1.0,1.0,610.0,850.0
15.0,1042.257,-185.608,57.979,-893.582,500.0,-1.0,1.0,610.0,851.0
