"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.25,5.72,1,72
2,5.05,-2.2623762376237626,9.32,2,72
3,8.85,-2.285310734463277,16.32,3,72
4,12.25,-2.306530612244898,22.6,4,72
5,29.9,-2.4160468227424747,55.4,5,72
6,37.1,-2.4612884097035037,68.96000000000001,6,72
7,44.3,-2.507020316027088,82.64,7,72
8,51.4,-2.552712062256809,96.32000000000001,8,72
9,3.1,-1.8870967741935485,7.72,1,355
10,5.05,-1.8881188118811882,12.6,2,355
11,8.85,-1.8898305084745763,22.080000000000002,3,355
12,12.25,-1.891020408163265,30.560000000000002,4,355
13,29.9,-1.897859531772575,74.60000000000001,5,355
14,37.1,-1.9007008086253367,92.56,6,355
15,44.3,-1.9035395033860043,110.52,7,355
16,51.4,-1.9063151750972762,128.24,8,355
17,3.1,-1.632258064516129,10.08,1,356
18,5.05,-1.6297029702970298,16.44,2,356
19,8.85,-1.6259887005649718,28.8,3,356
20,12.25,-1.6224489795918366,39.84,4,356
21,29.9,-1.6035719063545149,97.28,5,356
22,37.1,-1.5958921832884094,120.68,6,356
23,44.3,-1.5882528216704288,144.12,7,356
24,51.4,-1.5807354085603111,167.24,8,356
25,3.1,1.3016129032258064,-1.68,1,420
26,5.05,1.305940594059406,-2.72,2,420
27,8.85,1.315819209039548,-4.8,3,420
28,12.25,1.3240816326530611,-6.640000000000001,4,420
29,29.9,1.369210702341137,-16.2,5,420
30,37.1,1.387584905660377,-20.12,6,420
31,44.3,1.4058961625282165,-24.04,7,420
32,51.4,1.4242295719844358,-27.92,8,420
33,3.1,0.14193548387096774,-6.76,1,421
34,5.05,0.13267326732673268,-11.,2,421
35,8.85,0.11638418079096045,-19.28,3,421
36,12.25,0.1020408163265306,-26.68,4,421
37,29.9,0.02649498327759197,-65.32000000000001,5,421
38,37.1,-0.004490566037735849,-81.16,6,421
39,44.3,-0.0356117381489842,-97.08,7,421
40,51.4,-0.0667431906614786,-112.88,8,421
41,3.1,-2.1903225806451614,6.8,1,432
42,5.05,-2.1811881188118813,11.08,2,432
43,8.85,-2.1627118644067798,19.400000000000002,3,432
44,12.25,-2.1457142857142855,26.88,4,432
45,29.9,-2.058648829431438,65.76,5,432
46,37.1,-2.022954177897574,81.76,6,432
47,44.3,-1.9867358916478552,97.88,7,432
48,51.4,-1.9508326848249027,113.88,8,432
49,3.1,1.429032258064516,11.44,1,435
50,5.05,1.4584158415841584,18.64,2,435
51,8.85,1.5169491525423728,32.72,3,435
52,12.25,1.5693877551020408,45.4,4,435
53,29.9,1.854989966555184,114.4,5,435
54,37.1,1.98299730458221,145.28,6,435
55,44.3,2.1234266365688486,179.20000000000002,7,435
56,51.4,2.2826964980544746,217.68,8,435
57,3.1,-2.8209677419354837,-9.16,1,440
58,5.05,-2.7762376237623765,-14.96,2,440
