val_loss,eff,pur,current_lr,epoch,step,train_loss
0.005123105365782976,0.9893262386322021,0.021927092224359512,0.0001250000059371814,0,70,
,,,,0,70,0.010988554917275906
0.0046125599183142185,0.925767183303833,0.07106898725032806,0.0002500000118743628,1,141,
,,,,1,141,0.009424555115401745
0.004349117632955313,0.9680525064468384,0.09579550474882126,0.00037500003236345947,2,212,
,,,,2,212,0.008677367120981216
0.004051114898175001,0.9730232357978821,0.15474137663841248,0.0003499999875202775,3,283,
,,,,3,283,0.008464096114039421
0.004337404854595661,0.9724076390266418,0.1041957288980484,0.0006249999278225005,4,354,
,,,,4,354,0.008330902084708214
0.004767171107232571,0.9190056920051575,0.03699200227856636,0.0007500000647269189,5,425,
,,,,5,425,0.008879373781383038
0.004275577608495951,0.9672385454177856,0.12432360649108887,0.0008749999688006938,6,496,
,,,,6,496,0.009029240347445011
0.004094935487955809,0.9760007858276367,0.16250959038734436,0.000699999975040555,7,567,
,,,,7,567,0.008206608705222607
0.004016393329948187,0.9724186658859253,0.1853359043598175,0.000699999975040555,8,638,
,,,,8,638,0.007730877958238125
0.003928908612579107,0.9783633947372437,0.1950446516275406,0.000699999975040555,9,709,
,,,,9,709,0.00770978769287467
0.0038982941769063473,0.9721192717552185,0.2138635814189911,0.000699999975040555,10,780,
,,,,10,780,0.007462220266461372
0.0037524206563830376,0.9705608487129211,0.23261521756649017,0.0004900000058114529,11,851,
,,,,11,851,0.007368888705968857
0.00371648371219635,0.976863443851471,0.23078139126300812,0.0004900000058114529,12,922,
,,,,12,922,0.007180548273026943
0.0036302204243838787,0.976410448551178,0.2471170723438263,0.0004900000058114529,13,993,
,,,,13,993,0.007094698958098888
0.0037573734298348427,0.9810466170310974,0.24924659729003906,0.0004900000058114529,14,1064,
,,,,14,1064,0.007141815032809973
0.0036529882345348597,0.9823156595230103,0.2469295710325241,0.0003430000215303153,15,1135,
,,,,15,1135,0.007383748888969421
0.003550033550709486,0.9826565384864807,0.25849682092666626,0.0003430000215303153,16,1206,
,,,,16,1206,0.006954028736799955
0.003536674426868558,0.981701672077179,0.2643112540245056,0.0003430000215303153,17,1277,
,,,,17,1277,0.007000048644840717
0.0035627291072160006,0.9758943319320679,0.2661033868789673,0.0003430000215303153,18,1348,
,,,,18,1348,0.006999730598181486
0.003550628200173378,0.9787333011627197,0.26523080468177795,0.00024009998014662415,19,1419,
,,,,19,1419,0.006954571232199669
0.003505451837554574,0.9794134497642517,0.27259930968284607,0.00024009998014662415,20,1490,
,,,,20,1490,0.006858427077531815
0.0034906635992228985,0.9821416139602661,0.2766845226287842,0.00024009998014662415,21,1561,
,,,,21,1561,0.006863233167678118
0.0034754753578454256,0.9798175096511841,0.2865717113018036,0.00024009998014662415,22,1632,
,,,,22,1632,0.006950648967176676
0.0034791375510394573,0.9804906249046326,0.27909383177757263,0.0001680699788266793,23,1703,
,,,,23,1703,0.0069048660807311535
0.0034821671433746815,0.9813615679740906,0.2808186709880829,0.0001680699788266793,24,1774,
,,,,24,1774,0.006832476239651442
0.0034793063532561064,0.9816795587539673,0.2823723256587982,0.0001680699788266793,25,1845,
,,,,25,1845,0.006862015929073095
0.003470504190772772,0.9819153547286987,0.2845005691051483,0.0001680699788266793,26,1916,
,,,,26,1916,0.0068181781098246574
0.0034638498909771442,0.9824435710906982,0.28545793890953064,0.00011764898954425007,27,1987,
,,,,27,1987,0.006820573005825281
0.0034688443411141634,0.9825583696365356,0.2878001928329468,0.00011764898954425007,28,2058,
,,,,28,2058,0.006774261128157377
0.0034645269624888897,0.9827275276184082,0.28636929392814636,0.00011764898954425007,29,2129,
,,,,29,2129,0.006776835303753614
