PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,666.157,174.958,188.116,357.446,500.0,1.0,1.0,869.0,1375.0
15.0,818.997,422.291,101.249,481.845,500.0,-1.0,1.0,869.0,1376.0
