particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
84.0,0.193,0.254,-0.938,0.195,0.256,-0.945,-1.0,-211.0,841.0,0.14
86.0,-0.363,0.294,-0.591,-0.272,0.221,-0.444,1.0,321.0,841.0,0.494
88.0,0.662,0.235,0.114,0.131,0.047,0.023,1.0,211.0,841.0,0.14
90.0,0.441,0.378,0.807,0.604,0.518,1.105,1.0,211.0,841.0,0.14
94.0,-0.365,0.087,0.913,-0.32,0.077,0.801,1.0,211.0,841.0,0.14
187.0,0.501,-0.297,-0.789,0.353,-0.209,-0.556,-1.0,-211.0,841.0,0.14
193.0,-0.868,-0.201,-0.195,-0.295,-0.068,-0.066,-1.0,-211.0,841.0,0.14
194.0,-0.423,0.462,0.511,-0.1,0.11,0.121,-1.0,-211.0,841.0,0.14
198.0,0.107,0.262,0.956,0.207,0.507,1.849,-1.0,-211.0,841.0,0.14
542.0,-0.159,-0.291,0.941,-0.362,-0.663,2.142,-1.0,-211.0,841.0,0.14
551.0,-0.227,-0.225,-0.932,-0.659,-0.651,-2.702,-1.0,-321.0,841.0,0.494
552.0,0.265,0.469,-0.832,0.274,0.486,-0.861,1.0,211.0,841.0,0.14
553.0,0.165,-0.022,-0.984,0.424,-0.056,-2.523,-1.0,-211.0,841.0,0.14
556.0,0.137,0.162,-0.976,0.384,0.455,-2.748,-1.0,-211.0,841.0,0.14
557.0,0.22,-0.16,-0.953,0.232,-0.169,-1.007,1.0,211.0,841.0,0.14
666.0,-0.47,-0.079,0.877,-1.044,-0.176,1.946,1.0,211.0,841.0,0.14
668.0,-0.911,-0.385,0.05,-0.942,-0.398,0.052,-1.0,-211.0,841.0,0.14
677.0,-0.111,0.517,0.77,-0.044,0.202,0.302,-1.0,-211.0,841.0,0.14
679.0,-0.224,-0.569,-0.134,-0.04,-0.102,-0.024,-1.0,-211.0,841.0,0.14
682.0,-0.602,-0.259,-0.735,-0.486,-0.21,-0.594,1.0,211.0,841.0,0.14
771.0,-0.502,-0.038,-0.853,-1.823,-0.137,-3.098,1.0,321.0,841.0,0.494
775.0,-0.746,-0.27,-0.537,-0.362,-0.131,-0.261,-1.0,-211.0,841.0,0.14
776.0,-0.262,-0.233,-0.936,-1.27,-1.133,-4.545,1.0,211.0,841.0,0.14
777.0,0.405,-0.341,-0.845,0.766,-0.645,-1.599,-1.0,-211.0,841.0,0.14
778.0,0.076,-0.482,-0.64,0.063,-0.401,-0.533,1.0,321.0,841.0,0.494
783.0,0.026,-0.642,0.43,0.006,-0.141,0.095,-1.0,-211.0,841.0,0.14
784.0,0.343,0.376,-0.674,0.09,0.098,-0.176,1.0,211.0,841.0,0.14
785.0,0.424,-0.781,0.156,0.137,-0.253,0.05,-1.0,-211.0,841.0,0.14
790.0,0.185,0.96,-0.205,0.459,2.382,-0.509,1.0,211.0,841.0,0.14
791.0,0.1,0.782,0.589,0.079,0.617,0.465,-1.0,-211.0,841.0,0.14
792.0,0.37,0.453,0.055,228.763,279.757,33.838,1.0,-15.0,841.0,500.0
793.0,-0.324,-0.359,-0.544,-235.963,-261.593,-396.094,-1.0,15.0,841.0,500.0
822.0,0.302,-0.561,-0.364,0.062,-0.115,-0.075,-1.0,-211.0,841.0,0.14
917.0,-0.016,0.25,0.966,-0.034,0.542,2.095,1.0,211.0,841.0,0.14
962.0,-0.475,0.137,-0.867,-1.177,0.34,-2.148,-1.0,-211.0,841.0,0.14
971.0,-0.286,-0.491,-0.806,-0.246,-0.422,-0.693,1.0,211.0,841.0,0.14
975.0,-0.528,-0.7,-0.259,-0.182,-0.241,-0.089,-1.0,-211.0,841.0,0.14
976.0,-0.423,-0.521,0.456,-0.101,-0.124,0.109,1.0,211.0,841.0,0.14
978.0,0.02,0.978,-0.151,0.02,0.967,-0.149,1.0,211.0,841.0,0.14
979.0,0.313,0.584,-0.746,0.598,1.117,-1.427,-1.0,-211.0,841.0,0.14
980.0,0.735,0.587,0.292,0.582,0.464,0.231,-1.0,-211.0,841.0,0.14
994.0,0.576,-0.058,0.708,0.199,-0.02,0.245,1.0,211.0,841.0,0.14
995.0,0.069,0.767,-0.299,0.017,0.19,-0.074,-1.0,-211.0,841.0,0.14
1005.0,0.144,0.392,0.725,0.037,0.1,0.185,1.0,211.0,841.0,0.14
1006.0,0.398,0.138,0.903,0.673,0.233,1.525,-1.0,-211.0,841.0,0.14
1008.0,0.55,0.652,0.408,0.236,0.279,0.175,1.0,211.0,841.0,0.14
1009.0,0.392,0.175,0.88,0.274,0.122,0.615,-1.0,-211.0,841.0,0.14
1012.0,0.081,0.298,0.935,0.065,0.242,0.758,-1.0,-211.0,841.0,0.14
1048.0,-0.076,0.715,-0.678,-0.069,0.653,-0.618,-1.0,-211.0,841.0,0.14
1050.0,-0.97,0.001,0.107,-0.623,0.0,0.069,1.0,211.0,841.0,0.14
1051.0,0.362,-0.779,-0.415,0.169,-0.364,-0.194,-1.0,-211.0,841.0,0.14
1066.0,-0.096,0.221,-0.963,-0.113,0.26,-1.133,1.0,211.0,841.0,0.14
1117.0,0.439,-0.548,-0.562,0.14,-0.174,-0.179,1.0,211.0,841.0,0.14
1119.0,0.904,0.386,-0.17,1.798,0.769,-0.338,1.0,211.0,841.0,0.14
1121.0,0.74,0.336,-0.582,4.002,1.817,-3.151,1.0,211.0,841.0,0.14
1123.0,0.781,0.359,-0.509,2.778,1.277,-1.812,-1.0,-211.0,841.0,0.14
1124.0,0.674,0.335,-0.658,3.854,1.915,-3.759,1.0,211.0,841.0,0.14
1183.0,0.355,-0.382,0.788,0.151,-0.163,0.336,1.0,211.0,841.0,0.14
1184.0,-0.237,0.303,0.896,-0.15,0.192,0.567,-1.0,-211.0,841.0,0.14
1186.0,0.094,0.389,0.908,0.102,0.425,0.993,1.0,211.0,841.0,0.14
1188.0,-0.086,0.597,0.107,-0.015,0.105,0.019,-1.0,-211.0,841.0,0.14
1190.0,-0.242,0.935,-0.085,-0.138,0.533,-0.048,-1.0,-211.0,841.0,0.14
1192.0,0.654,0.677,0.026,0.27,0.28,0.011,-1.0,-211.0,841.0,0.14
