PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,753.867,100.748,-168.512,528.933,500.0,1.0,1.0,285.0,1535.0
15.0,615.88,-104.018,257.401,-228.544,500.0,-1.0,1.0,285.0,1536.0
