val_loss,eff,pur,current_lr,epoch,step,train_loss
0.004960475955158472,0.9880717396736145,0.024079259485006332,0.0001250000059371814,0,70,
,,,,0,70,0.010752479545772076
0.004594649653881788,0.9327027201652527,0.06350769102573395,0.0002500000118743628,1,141,
,,,,1,141,0.009722987189888954
0.0043819076381623745,0.9606555700302124,0.09742250293493271,0.00037500003236345947,2,212,
,,,,2,212,0.008690825663506985
0.004485949408262968,0.9720884561538696,0.07847337424755096,0.0003499999875202775,3,283,
,,,,3,283,0.00873770471662283
0.00420366832986474,0.9766165018081665,0.11458991467952728,0.0006249999278225005,4,354,
,,,,4,354,0.008503759279847145
0.004186159931123257,0.9779989719390869,0.12428537011146545,0.0007500000647269189,5,425,
,,,,5,425,0.00830087810754776
0.004231257829815149,0.9748921990394592,0.10057444870471954,0.0008749999688006938,6,496,
,,,,6,496,0.00829174742102623
0.004019714891910553,0.9724900722503662,0.1501568853855133,0.000699999975040555,7,567,
,,,,7,567,0.008151039481163025
0.003785216249525547,0.9709213972091675,0.21327215433120728,0.000699999975040555,8,638,
,,,,8,638,0.007689994759857655
0.00387806654907763,0.9688796997070312,0.19667509198188782,0.000699999975040555,9,709,
,,,,9,709,0.007608338259160519
