PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,828.173,99.137,508.531,-409.194,500.0,1.0,1.0,289.0,1184.0
15.0,1616.955,26.15,-736.85,-1349.412,500.0,-1.0,1.0,289.0,1185.0
