particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
200.0,-0.634,-0.661,-0.055,-0.222,-0.232,-0.019,-1.0,-211.0,279.0,0.14
201.0,0.847,0.302,0.076,0.974,0.348,0.088,1.0,321.0,279.0,0.494
205.0,0.141,0.794,-0.561,0.106,0.596,-0.421,-1.0,-211.0,279.0,0.14
206.0,0.128,0.766,0.431,0.039,0.232,0.131,1.0,211.0,279.0,0.14
209.0,-0.512,0.015,-0.814,-0.921,0.027,-1.463,-1.0,-321.0,279.0,0.494
211.0,0.055,-0.421,-0.897,0.228,-1.739,-3.705,-1.0,-321.0,279.0,0.494
212.0,0.19,-0.399,-0.878,0.505,-1.061,-2.334,1.0,321.0,279.0,0.494
249.0,-0.481,-0.602,-0.303,-0.12,-0.15,-0.075,1.0,211.0,279.0,0.14
253.0,0.752,0.072,0.644,0.846,0.081,0.724,1.0,211.0,279.0,0.14
256.0,0.02,0.89,-0.059,0.006,0.275,-0.018,-1.0,-211.0,279.0,0.14
263.0,0.314,0.328,-0.889,0.741,0.774,-2.1,1.0,211.0,279.0,0.14
313.0,-0.086,0.658,-0.569,-0.025,0.189,-0.163,1.0,211.0,279.0,0.14
314.0,0.756,0.215,-0.574,0.46,0.131,-0.349,-1.0,-211.0,279.0,0.14
340.0,0.094,0.484,-0.796,0.037,0.193,-0.317,1.0,211.0,279.0,0.14
341.0,0.386,0.075,-0.913,0.504,0.098,-1.194,-1.0,-211.0,279.0,0.14
395.0,0.534,0.092,-0.204,327.919,56.719,-125.179,1.0,-15.0,279.0,500.0
396.0,-0.459,-0.059,0.578,-341.43,-43.712,429.509,-1.0,15.0,279.0,500.0
