PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,621.724,87.77,-78.305,-350.293,500.0,1.0,1.0,531.0,1406.0
15.0,719.452,-73.238,44.65,-510.151,500.0,-1.0,1.0,531.0,1407.0
