PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,633.634,-109.029,-346.113,-140.75,500.0,1.0,1.0,697.0,1103.0
15.0,1291.534,162.717,336.83,-1130.544,500.0,-1.0,1.0,697.0,1104.0
