PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,665.554,-2.318,230.952,373.654,500.0,1.0,1.0,65.0,1783.0
15.0,1986.289,-638.91,-446.596,1757.182,500.0,-1.0,1.0,65.0,1784.0
