"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.7,13.36,1,111
2,5.05,1.7168316831683168,21.76,2,111
3,8.85,1.7474576271186442,38.160000000000004,3,111
4,12.25,1.7746938775510201,52.88,4,111
5,29.9,1.9192374581939797,130.12,5,111
6,37.1,1.9794231805929916,162.32,6,111
7,44.3,2.040844243792325,195.20000000000002,7,111
8,51.4,2.10284046692607,228.44,8,111
9,3.1,0.7774193548387097,2.,1,194
10,5.05,0.7940594059405941,3.24,2,194
11,8.85,0.8271186440677967,5.68,3,194
12,12.25,0.8563265306122448,7.88,4,194
13,29.9,1.0097658862876253,19.44,5,194
14,37.1,1.073978436657682,24.240000000000002,6,194
15,44.3,1.1398058690744919,29.2,7,194
16,51.4,1.2065369649805446,34.2,8,194
17,3.1,-1.5354838709677419,2.48,1,195
18,5.05,-1.5554455445544555,4.04,2,195
19,8.85,-1.5920903954802261,7.08,3,195
20,12.25,-1.6253061224489795,9.84,4,195
21,29.9,-1.8004080267558527,24.28,5,195
22,37.1,-1.8744905660377356,30.36,6,195
23,44.3,-1.950356659142212,36.64,7,195
24,51.4,-2.028688715953307,43.08,8,195
25,3.1,0.08870967741935484,14.44,1,200
26,5.05,0.08613861386138615,23.52,2,200
27,8.85,0.08192090395480227,41.24,3,200
28,12.25,0.07795918367346938,57.08,4,200
29,29.9,0.05878929765886287,139.32,5,200
30,37.1,0.050954177897574116,172.88,6,200
31,44.3,0.043133182844243785,206.48000000000002,7,200
32,3.1,-0.48870967741935484,18.56,1,203
33,5.05,-0.4792079207920792,30.28,2,203
34,8.85,-0.46214689265536724,53.04,3,203
35,12.25,-0.44653061224489793,73.44,4,203
36,29.9,-0.36478929765886287,179.76,5,203
37,37.1,-0.3312021563342318,223.44,6,203
38,44.3,-0.2975575620767494,267.36,7,203
39,51.4,-0.2640622568093385,310.96,8,203
40,3.1,1.1338709677419354,-7.24,1,280
41,5.05,1.1514851485148514,-11.8,2,280
42,8.85,1.1875706214689266,-20.72,3,280
43,12.25,1.2191836734693877,-28.72,4,280
44,29.9,1.3878595317725753,-70.88,5,280
45,37.1,1.458975741239892,-88.64,6,280
46,44.3,1.5317652370203159,-106.84,7,280
47,51.4,1.6064007782101166,-125.44,8,280
48,3.1,-2.2693548387096776,-1.12,1,281
49,5.05,-2.285148514851485,-1.8,2,281
50,8.85,-2.3146892655367233,-3.2,3,281
51,12.25,-2.341224489795918,-4.4,4,281
52,29.9,-2.4809765886287622,-10.84,5,281
53,37.1,-2.5390026954177896,-13.52,6,281
54,44.3,-2.598352144469526,-16.240000000000002,7,281
55,51.4,-2.6581517509727624,-19.,8,281
56,3.1,2.920967741935484,10.84,1,366
57,5.05,2.9455445544554455,17.68,2,366
58,8.85,2.994350282485876,31.04,3,366
59,12.25,3.037142857142857,43.04,4,366
60,29.9,-3.014515050167224,107.32000000000001,5,366
61,37.1,-2.914194070080862,135.2,6,366
62,44.3,-2.8087223476297964,164.52,7,366
63,51.4,-2.6962529182879376,195.84,8,366
64,3.1,1.5096774193548388,-13.,1,369
65,5.05,1.5376237623762377,-21.2,2,369
66,8.85,1.5926553672316384,-37.2,3,369
67,12.25,1.6416326530612244,-51.64,4,369
68,29.9,1.9062742474916388,-129.48,5,369
69,37.1,2.023595687331536,-163.88,6,369
70,44.3,2.1490609480812637,-201.,7,369
71,51.4,2.2889805447470817,-241.88,8,369
72,3.1,-1.0483870967741935,-4.16,1,400
73,5.05,-1.0356435643564357,-6.76,2,400
74,8.85,-1.0096045197740113,-11.88,3,400
75,12.25,-0.986938775510204,-16.44,4,400
76,29.9,-0.8672842809364548,-40.4,5,400
77,37.1,-0.8177412398921832,-50.32,6,400
78,44.3,-0.7674943566591421,-60.36,7,400
79,51.4,-0.7172412451361867,-70.44,8,400
80,3.1,1.7838709677419355,-4.2,1,402
81,5.05,1.7603960396039604,-6.84,2,402
82,8.85,1.7135593220338983,-12.,3,402
83,12.25,1.6718367346938774,-16.68,4,402
84,29.9,1.448581939799331,-41.480000000000004,5,402
85,37.1,1.3519353099730456,-52.2,6,402
86,44.3,1.2512460496613995,-63.440000000000005,7,402
87,51.4,1.1438949416342412,-75.32000000000001,8,402
88,3.1,2.003225806451613,2.24,1,405
89,5.05,1.9861386138613861,3.64,2,405
90,8.85,1.951412429378531,6.36,3,405
91,12.25,1.9204081632653058,8.8,4,405
92,29.9,1.7570836120401336,21.72,5,405
93,37.1,1.6887277628032342,27.12,6,405
94,44.3,1.618415349887133,32.68,7,405
95,51.4,1.546735408560311,38.36,8,405
96,3.1,-1.6887096774193548,9.84,1,409
97,5.05,-1.699009900990099,16.,2,409
98,8.85,-1.7186440677966102,28.080000000000002,3,409
99,12.25,-1.7367346938775508,38.84,4,409
100,29.9,-1.8297458193979932,95.16,5,409
101,37.1,-1.868075471698113,118.36,6,409
102,44.3,-1.9066862302483067,141.72,7,409
103,51.4,-1.9451439688715952,164.96,8,409
104,3.1,-2.543548387096774,16.48,1,412
105,5.05,-2.497029702970297,26.88,2,412
106,8.85,-2.405084745762712,47.32,3,412
107,12.25,-2.3216326530612243,65.96000000000001,4,412
108,29.9,-1.8254247491638795,176.56,5,412
109,37.1,-1.5344905660377357,241.36,6,412
110,3.1,-0.5129032258064516,8.8,1,433
111,5.05,-0.503960396039604,14.32,2,433
112,8.85,-0.48700564971751414,25.080000000000002,3,433
113,12.25,-0.4722448979591836,34.72,4,433
114,29.9,-0.39446822742474913,85.,5,433
115,37.1,-0.36272776280323443,105.60000000000001,6,433
116,44.3,-0.33071331828442435,126.36,7,433
117,51.4,-0.298988326848249,146.92000000000002,8,433
118,3.1,-1.7903225806451613,15.72,1,434
119,5.05,-1.812871287128713,25.64,2,434
120,8.85,-1.8576271186440678,45.,3,434
121,12.25,-1.8975510204081631,62.4,4,434
122,29.9,-2.1102742474916387,155.,5,434
123,37.1,-2.201385444743935,194.72,6,434
124,44.3,-2.296726862302483,236.24,7,434
125,51.4,-2.3964708171206226,279.68,8,434
126,3.1,-0.29838709677419356,13.4,1,436
127,5.05,-0.29306930693069305,21.84,2,436
128,8.85,-0.2824858757062147,38.28,3,436
129,12.25,-0.2726530612244898,52.96,4,436
130,29.9,-0.222876254180602,129.44,5,436
131,37.1,-0.20235040431266843,160.68,6,436
132,44.3,-0.1818961625282167,192.04,7,436
133,51.4,-0.16166536964980543,223.,8,436
134,3.1,0.36612903225806454,10.36,1,438
135,5.05,0.3801980198019802,16.84,2,438
136,8.85,0.4062146892655367,29.52,3,438
137,12.25,0.4297959183673469,40.92,4,438
138,29.9,0.5523010033444816,100.44,5,438
139,37.1,0.6028355795148247,125.12,6,438
140,44.3,0.6545191873589165,150.12,7,438
141,51.4,0.7059961089494163,175.20000000000002,8,438
142,3.1,-0.5516129032258065,9.6,1,440
143,5.05,-0.5425742574257426,15.64,2,440
144,8.85,-0.5237288135593221,27.400000000000002,3,440
145,12.25,-0.506938775510204,37.96,4,440
146,29.9,-0.41846153846153844,92.96000000000001,5,440
147,37.1,-0.3821563342318059,115.56,6,440
148,44.3,-0.3455259593679458,138.32,7,440
149,51.4,-0.3091750972762646,160.96,8,440
150,3.1,0.2838709677419355,15.68,1,494
151,5.05,0.3287128712871287,25.6,2,494
152,8.85,0.4186440677966102,45.12,3,494
153,12.25,0.49999999999999994,62.84,4,494
154,29.9,0.980314381270903,167.32,5,494
155,37.1,1.2525013477088947,226.48000000000002,6,494
156,3.1,1.9306451612903226,-4.,1,498
157,5.05,1.901980198019802,-6.5200000000000005,2,498
158,8.85,1.8468926553672318,-11.48,3,498
159,12.25,1.797551020408163,-15.92,4,498
160,29.9,1.5310234113712373,-39.96,5,498
161,37.1,1.412787061994609,-50.6,6,498
162,44.3,1.2854762979683971,-62.08,7,498
163,51.4,1.1443579766536964,-74.76,8,498
164,3.1,-1.0629032258064517,-1.6,1,499
165,5.05,-1.0396039603960396,-2.64,2,499
166,8.85,-0.992090395480226,-4.64,3,499
167,12.25,-0.950204081632653,-6.4,4,499
168,29.9,-0.7244615384615384,-16.,5,499
169,37.1,-0.6269380053908354,-20.12,6,499
170,44.3,-0.5245823927765236,-24.48,7,499
171,51.4,-0.4157392996108949,-29.04,8,499
172,3.1,-1.2225806451612904,-0.72,1,546
173,5.05,-1.2316831683168317,-1.16,2,546
174,8.85,-1.2497175141242938,-2.,3,546
175,12.25,-1.2661224489795917,-2.8000000000000003,4,546
176,29.9,-1.3498795986622072,-6.8,5,546
177,37.1,-1.3843773584905659,-8.48,6,546
178,44.3,-1.418943566591422,-10.120000000000001,7,546
179,51.4,-1.453533073929961,-11.8,8,546
180,3.1,1.1838709677419355,4.88,1,606
181,5.05,1.1534653465346534,7.92,2,606
182,8.85,1.0949152542372882,13.92,3,606
183,12.25,1.0420408163265305,19.32,4,606
184,29.9,0.7542541806020067,48.72,5,606
185,37.1,0.6248301886792452,61.92,6,606
186,44.3,0.4834446952595936,76.4,7,606
187,51.4,0.3210155642023346,92.92,8,606
188,3.1,-1.7370967741935484,-7.,1,619
189,5.05,-1.685148514851485,-11.4,2,619
190,8.85,-1.584180790960452,-20.12,3,619
191,12.25,-1.4914285714285713,-28.12,4,619
192,29.9,-0.9167491638795986,-77.52,5,619
193,37.1,-0.4847978436657681,-114.72,6,619
