PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,987.704,575.67,-626.111,-46.355,500.0,1.0,1.0,903.0,1047.0
15.0,1257.919,-513.345,647.307,806.122,500.0,-1.0,1.0,903.0,1048.0
