PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,637.128,-219.735,164.909,-283.644,500.0,1.0,1.0,529.0,1745.0
15.0,1061.579,144.958,-183.128,-906.863,500.0,-1.0,1.0,529.0,1746.0
