particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
49.0,-0.235,-0.559,0.58,-0.06,-0.144,0.149,-1.0,-211.0,754.0,0.14,49.0
52.0,-0.053,0.279,-0.946,-0.048,0.253,-0.856,-1.0,-211.0,754.0,0.14,52.0
226.0,0.194,-0.115,0.967,0.236,-0.14,1.176,-1.0,-211.0,754.0,0.14,226.0
238.0,-0.439,-0.484,-0.649,-0.157,-0.173,-0.232,-1.0,-211.0,754.0,0.14,238.0
240.0,-0.107,-0.711,0.195,-0.022,-0.149,0.041,1.0,211.0,754.0,0.14,240.0
241.0,0.649,0.182,-0.704,0.405,0.113,-0.439,-1.0,-211.0,754.0,0.14,241.0
247.0,-0.289,-0.289,0.874,-0.153,-0.153,0.462,1.0,211.0,754.0,0.14,247.0
251.0,-0.128,-0.188,0.969,-0.177,-0.26,1.341,-1.0,-211.0,754.0,0.14,251.0
260.0,0.266,-0.046,0.945,0.199,-0.034,0.707,-1.0,-211.0,754.0,0.14,260.0
262.0,0.004,0.194,0.98,0.012,0.578,2.915,1.0,211.0,754.0,0.14,262.0
264.0,0.181,0.441,-0.797,0.068,0.167,-0.301,1.0,211.0,754.0,0.14,264.0
296.0,-0.163,0.004,0.984,-0.312,0.007,1.882,1.0,211.0,754.0,0.14,296.0
298.0,0.434,-0.013,0.862,0.23,-0.007,0.456,1.0,211.0,754.0,0.14,298.0
335.0,0.168,-0.182,0.922,0.079,-0.085,0.431,1.0,211.0,754.0,0.14,335.0
339.0,0.438,-0.12,0.858,0.254,-0.07,0.497,1.0,211.0,754.0,0.14,339.0
355.0,0.469,0.353,-0.734,0.192,0.145,-0.301,1.0,211.0,754.0,0.14,355.0
356.0,-0.296,0.332,0.792,-0.099,0.111,0.265,-1.0,-211.0,754.0,0.14,356.0
367.0,-0.181,0.045,0.979,-0.295,0.073,1.595,1.0,211.0,754.0,0.14,367.0
368.0,0.142,0.109,0.958,0.088,0.067,0.593,-1.0,-211.0,754.0,0.14,368.0
382.0,-0.123,0.113,-0.976,-0.124,0.114,-0.981,1.0,211.0,754.0,0.14,382.0
436.0,0.17,0.121,0.978,1.179,0.837,6.769,-1.0,-211.0,754.0,0.14,436.0
551.0,0.263,0.433,-0.725,0.079,0.129,-0.217,-1.0,-211.0,754.0,0.14,551.0
584.0,0.28,0.194,0.94,1.449,1.006,4.86,1.0,211.0,754.0,0.14,584.0
587.0,-0.103,0.4,0.906,-0.152,0.59,1.335,-1.0,-211.0,754.0,0.14,587.0
589.0,0.165,-0.26,0.942,0.171,-0.268,0.973,1.0,211.0,754.0,0.14,589.0
651.0,-0.228,-0.96,0.031,-0.204,-0.858,0.028,1.0,211.0,754.0,0.14,651.0
655.0,0.299,-0.934,-0.172,0.441,-1.377,-0.253,1.0,211.0,754.0,0.14,655.0
659.0,-0.354,-0.222,-0.877,-0.209,-0.131,-0.517,-1.0,-211.0,754.0,0.14,659.0
660.0,-0.307,0.075,-0.93,-0.23,0.056,-0.696,1.0,211.0,754.0,0.14,660.0
663.0,-0.527,0.008,-0.793,-0.852,0.012,-1.282,1.0,321.0,754.0,0.494,663.0
679.0,-0.485,0.183,0.841,-0.435,0.164,0.753,-1.0,-211.0,754.0,0.14,679.0
713.0,-0.183,0.302,0.622,-0.129,0.213,0.44,1.0,321.0,754.0,0.494,713.0
720.0,0.277,0.199,0.94,18.134,13.026,61.599,1.0,211.0,754.0,0.14,720.0
721.0,0.278,0.194,0.941,3.401,2.369,11.518,-1.0,-211.0,754.0,0.14,721.0
729.0,0.213,0.188,0.958,0.699,0.616,3.137,1.0,211.0,754.0,0.14,729.0
730.0,0.158,0.166,0.973,0.536,0.564,3.303,-1.0,-211.0,754.0,0.14,730.0
732.0,0.322,0.035,0.944,0.813,0.088,2.381,-1.0,-211.0,754.0,0.14,732.0
747.0,0.064,-0.152,0.984,0.135,-0.322,2.088,-1.0,-211.0,754.0,0.14,747.0
751.0,-0.493,-0.366,0.775,-0.46,-0.342,0.724,-1.0,-211.0,754.0,0.14,751.0
754.0,-0.251,-0.199,0.932,-0.203,-0.161,0.754,-1.0,-211.0,754.0,0.14,754.0
760.0,0.867,0.22,-0.27,0.34,0.086,-0.106,-1.0,-211.0,754.0,0.14,760.0
762.0,-0.446,-0.21,-0.772,-0.156,-0.073,-0.269,1.0,211.0,754.0,0.14,762.0
763.0,-0.578,-0.732,0.148,-0.245,-0.311,0.063,-1.0,-211.0,754.0,0.14,763.0
767.0,-0.122,-0.876,-0.458,-0.195,-1.403,-0.734,-1.0,-211.0,754.0,0.14,767.0
769.0,-0.105,-0.494,-0.806,-0.048,-0.224,-0.365,1.0,211.0,754.0,0.14,769.0
770.0,0.166,0.584,-0.755,0.093,0.329,-0.426,-1.0,-211.0,754.0,0.14,770.0
775.0,0.178,0.172,-0.965,0.307,0.297,-1.663,-1.0,-211.0,754.0,0.14,775.0
792.0,0.112,0.797,-0.307,0.031,0.219,-0.084,-1.0,-211.0,754.0,0.14,792.0
795.0,-0.696,-0.383,-0.5,-0.283,-0.156,-0.203,1.0,211.0,754.0,0.14,795.0
811.0,-0.554,0.632,0.308,-0.173,0.197,0.096,1.0,211.0,754.0,0.14,811.0
812.0,-0.692,-0.024,0.7,-0.555,-0.019,0.562,-1.0,-211.0,754.0,0.14,812.0
879.0,0.518,0.824,-0.232,7.579,12.062,-3.395,1.0,211.0,754.0,0.14,879.0
881.0,-0.671,-0.533,0.515,-51.205,-40.635,39.304,-1.0,-211.0,754.0,0.14,881.0
