PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,713.208,44.614,-118.294,492.627,500.0,1.0,1.0,730.0,478.0
15.0,643.909,-10.346,209.349,-347.396,500.0,-1.0,1.0,730.0,479.0
