PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,616.339,184.445,64.458,302.818,500.0,1.0,1.0,346.0,1757.0
15.0,561.704,-177.043,119.005,-141.438,500.0,-1.0,1.0,346.0,1758.0
