particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
135.0,-0.853,0.276,0.169,-1.026,0.332,0.203,1.0,321.0,404.0,0.494,135.0
143.0,0.295,0.032,0.942,0.265,0.029,0.846,-1.0,-211.0,404.0,0.14,143.0
144.0,-0.206,0.17,0.929,-0.397,0.327,1.794,1.0,321.0,404.0,0.494,144.0
150.0,0.268,0.285,0.605,0.191,0.203,0.43,1.0,321.0,404.0,0.494,150.0
151.0,0.004,-0.269,0.944,0.01,-0.685,2.406,-1.0,-321.0,404.0,0.494,151.0
154.0,-0.183,-0.09,-0.977,-0.367,-0.18,-1.961,1.0,211.0,404.0,0.14,154.0
189.0,-0.616,-0.096,-0.765,-0.529,-0.083,-0.657,1.0,211.0,404.0,0.14,189.0
237.0,0.262,-0.375,0.249,0.151,-0.217,0.144,-1.0,-321.0,404.0,0.494,237.0
249.0,-0.342,0.57,0.627,-0.416,0.694,0.764,-1.0,-321.0,404.0,0.494,249.0
250.0,-0.094,0.61,0.782,-0.161,1.047,1.342,1.0,211.0,404.0,0.14,250.0
294.0,-0.252,0.309,0.9,-0.2,0.245,0.714,1.0,211.0,404.0,0.14,294.0
298.0,0.297,-0.707,0.557,0.131,-0.312,0.246,-1.0,-211.0,404.0,0.14,298.0
407.0,-0.074,-0.152,0.981,-0.112,-0.23,1.484,-1.0,-211.0,404.0,0.14,407.0
413.0,0.102,0.152,-0.964,0.075,0.111,-0.703,1.0,211.0,404.0,0.14,413.0
485.0,0.801,-0.416,0.173,0.284,-0.148,0.061,1.0,211.0,404.0,0.14,485.0
486.0,-0.501,-0.355,0.568,-0.127,-0.09,0.144,-1.0,-211.0,404.0,0.14,486.0
628.0,0.05,0.222,0.969,0.076,0.338,1.479,1.0,211.0,404.0,0.14,628.0
632.0,0.204,-0.171,0.963,0.885,-0.739,4.172,1.0,211.0,404.0,0.14,632.0
742.0,-0.703,-0.543,-0.317,-0.294,-0.227,-0.133,-1.0,-211.0,404.0,0.14,742.0
744.0,-0.625,0.366,0.534,-0.2,0.117,0.171,1.0,211.0,404.0,0.14,744.0
748.0,0.451,0.355,0.725,0.585,0.46,0.939,1.0,321.0,404.0,0.494,748.0
785.0,-0.121,0.429,-0.807,-0.043,0.154,-0.29,1.0,211.0,404.0,0.14,785.0
787.0,0.26,-0.662,-0.595,0.097,-0.247,-0.222,1.0,211.0,404.0,0.14,787.0
837.0,0.198,0.05,0.978,0.636,0.159,3.139,1.0,211.0,404.0,0.14,837.0
998.0,-0.059,0.283,-0.956,-0.146,0.699,-2.359,1.0,211.0,404.0,0.14,998.0
1140.0,-0.254,-0.441,-0.387,-0.163,-0.283,-0.248,-1.0,-321.0,404.0,0.494,1140.0
1142.0,-0.56,-0.792,0.186,-0.508,-0.72,0.169,1.0,211.0,404.0,0.14,1142.0
1144.0,0.973,0.015,-0.213,1.58,0.025,-0.345,-1.0,-211.0,404.0,0.14,1144.0
