,sample,loss,purity,efficiency
0,1,0.0017760052578523755,0.5384615659713745,1.0
1,2,0.0016175188357010484,0.5384615659713745,1.0
2,3,0.0022552928421646357,0.5384615659713745,1.0
3,4,0.0018997109727934003,0.6363636255264282,1.0
4,5,0.006955354008823633,0.019024239853024483,0.9967845678329468
5,6,0.001817953190766275,0.5384615659713745,1.0
6,7,0.0018097013235092163,0.6363636255264282,1.0
7,8,0.002077636308968067,0.7777777910232544,1.0
8,9,0.001906511140987277,0.5384615659713745,1.0
9,10,0.0016185299027711153,0.5384615659713745,1.0
10,11,0.0052103316411376,0.17191283404827118,1.0
11,12,0.001733390148729086,0.5833333134651184,1.0
12,13,0.0018632982391864061,0.5384615659713745,1.0
13,14,0.001725531299598515,0.5384615659713745,1.0
14,15,0.0017046331195160747,0.5384615659713745,1.0
15,16,0.001984945498406887,0.5384615659713745,1.0
16,17,0.0017912664916366339,0.5384615659713745,1.0
17,18,0.001741845509968698,0.5384615659713745,1.0
18,19,0.0018601258052513003,0.5384615659713745,1.0
19,20,0.0018138467567041516,0.6363636255264282,1.0
20,21,0.004166513681411743,0.4583333432674408,1.0
21,22,0.001795249991118908,0.5384615659713745,1.0
22,23,0.001847681007348001,0.6363636255264282,1.0
23,24,0.001924344920553267,0.5384615659713745,1.0
24,25,0.004613357596099377,0.29729729890823364,1.0
25,26,0.0022536811884492636,0.5384615659713745,1.0
26,27,0.006476516369730234,0.04697227105498314,0.9940119981765747
27,28,0.004850304685533047,0.16619718074798584,1.0
28,29,0.0034102180507034063,0.375,1.0
29,30,0.0018269744468852878,0.5384615659713745,1.0
30,31,0.001984930830076337,0.699999988079071,1.0
31,32,0.0025509786792099476,0.5384615659713745,1.0
32,33,0.0018239830387756228,0.5384615659713745,1.0
33,34,0.0018071166705340147,0.5384615659713745,1.0
34,35,0.0017470510210841894,0.5384615659713745,1.0
35,36,0.0019473708234727383,0.6363636255264282,1.0
36,37,0.0017753911670297384,0.5384615659713745,1.0
37,38,0.002138459589332342,0.7777777910232544,1.0
38,39,0.0019877045415341854,0.5384615659713745,1.0
39,40,0.0019145127153024077,0.5384615659713745,1.0
40,41,0.0017201668815687299,0.5384615659713745,1.0
41,42,0.002436029026284814,0.875,1.0
42,43,0.002065148903056979,0.5384615659713745,1.0
43,44,0.004046300891786814,0.523809552192688,1.0
44,45,0.00205412064678967,0.5384615659713745,1.0
45,46,0.0018147717928513885,0.6363636255264282,1.0
46,47,0.0018859424162656069,0.5384615659713745,1.0
47,48,0.0017976901726797223,0.6363636255264282,1.0
48,49,0.0018183294450864196,0.5384615659713745,1.0
49,50,0.0021330020390450954,0.5384615659713745,1.0
50,51,0.0033605098724365234,0.375,1.0
51,52,0.0017865599365904927,0.5384615659713745,1.0
52,53,0.004565931390970945,0.29230770468711853,1.0
53,54,0.0018810051260516047,0.6363636255264282,1.0
54,55,0.0017119802068918943,0.5833333134651184,1.0
55,56,0.001685098628513515,0.5384615659713745,1.0
56,57,0.001659837202169001,0.5384615659713745,1.0
57,58,0.00162415555678308,0.5384615659713745,1.0
58,59,0.0016722361324355006,0.5384615659713745,1.0
59,60,0.0017408987041562796,0.5384615659713745,1.0
60,61,0.0020617186091840267,0.5384615659713745,1.0
61,62,0.0018283940153196454,0.5384615659713745,1.0
62,63,0.0018578094895929098,0.5384615659713745,1.0
63,64,0.004697767551988363,0.28333333134651184,1.0
64,65,0.0017438880167901516,0.6363636255264282,1.0
65,66,0.0018743007676675916,0.5384615659713745,1.0
66,67,0.0018403935246169567,0.5384615659713745,1.0
67,68,0.002156525384634733,0.7777777910232544,1.0
68,69,0.0017095720395445824,0.5384615659713745,1.0
69,70,0.0019670960027724504,0.6363636255264282,1.0
70,71,0.0023556966334581375,0.875,1.0
71,72,0.0018768809968605638,0.699999988079071,1.0
72,73,0.0018246510298922658,0.5384615659713745,1.0
73,74,0.001970133977010846,0.5384615659713745,1.0
74,75,0.001965866656973958,0.699999988079071,1.0
75,76,0.0017880090745165944,0.5384615659713745,1.0
76,77,0.0019405430648475885,0.5384615659713745,1.0
77,78,0.0020216337870806456,0.5384615659713745,1.0
78,79,0.001838571741245687,0.5833333134651184,1.0
79,80,0.0019324488239362836,0.5384615659713745,1.0
80,81,0.0016737437108531594,0.5384615659713745,1.0
81,82,0.001749702263623476,0.5833333134651184,1.0
82,83,0.0018654647283256054,0.5384615659713745,1.0
83,84,0.003478782717138529,0.529411792755127,1.0
84,85,0.001794664072804153,0.6363636255264282,1.0
85,86,0.0017566948663443327,0.6363636255264282,1.0
86,87,0.0019004752393811941,0.5384615659713745,1.0
87,88,0.004203914664685726,0.42307692766189575,1.0
88,89,0.0020725573413074017,0.7777777910232544,1.0
89,90,0.006349712144583464,0.047840703278779984,1.0
90,91,0.001765846973285079,0.5384615659713745,1.0
91,92,0.001992214471101761,0.5384615659713745,1.0
92,93,0.0017035513883456588,0.5384615659713745,1.0
93,94,0.005153330974280834,0.2380952388048172,1.0
94,95,0.0018783954437822104,0.6363636255264282,1.0
95,96,0.0016446885420009494,0.5384615659713745,1.0
96,97,0.0019650340545922518,0.699999988079071,1.0
97,98,0.0016403872286900878,0.5384615659713745,1.0
98,99,0.002087981905788183,0.5384615659713745,1.0
99,100,0.002008140552788973,0.5384615659713745,1.0
100,101,0.0017568543553352356,0.5833333134651184,1.0
101,102,0.0024539632722735405,0.875,1.0
102,103,0.0019841156899929047,0.5384615659713745,1.0
103,104,0.00628163805231452,0.05668684467673302,1.0
104,105,0.0017924815183505416,0.6363636255264282,1.0
105,106,0.0021289160940796137,0.5384615659713745,1.0
106,107,0.003999481908977032,0.6000000238418579,1.0
107,108,0.0051300968043506145,0.15311908721923828,1.0
108,109,0.0018121933098882437,0.5833333134651184,1.0
109,110,0.004753325134515762,0.260869562625885,0.9729729890823364
110,111,0.0018710088916122913,0.5384615659713745,1.0
111,112,0.001967748161405325,0.5384615659713745,1.0
112,113,0.0017307015368714929,0.5384615659713745,1.0
113,114,0.0020728649105876684,0.699999988079071,1.0
114,115,0.00454283831641078,0.3207547068595886,1.0
115,116,0.0026260060258209705,0.875,1.0
116,117,0.0038555206265300512,0.6000000238418579,1.0
117,118,0.0021510522346943617,0.7777777910232544,1.0
118,119,0.0018187466775998473,0.5384615659713745,1.0
