,sample,loss,purity,efficiency
0,1,0.0024170137476176023,0.5384615659713745,1.0
1,2,0.0018608481623232365,0.5384615659713745,1.0
2,3,0.0019884605426341295,0.5384615659713745,1.0
3,4,0.004550531040877104,0.32499998807907104,1.0
4,5,0.0020000971853733063,0.6363636255264282,1.0
5,6,0.002670819638296962,0.5,1.0
6,7,0.0035628287587314844,0.6428571343421936,1.0
7,8,0.0025794045068323612,0.5833333134651184,1.0
8,9,0.0020574850495904684,0.5384615659713745,1.0
9,10,0.00485216686502099,0.3125,1.0
10,11,0.0024475541431456804,0.5384615659713745,1.0
11,12,0.005125002469867468,0.25,1.0
12,13,0.0022567783016711473,0.5384615659713745,1.0
13,14,0.002267434261739254,0.5384615659713745,1.0
14,15,0.0021497192792594433,0.7777777910232544,1.0
15,16,0.002475318033248186,0.5,1.0
16,17,0.002136834664270282,0.7777777910232544,1.0
17,18,0.0020532687194645405,0.5384615659713745,1.0
18,19,0.0025669613387435675,0.5384615659713745,1.0
19,20,0.004490844439715147,0.22093023359775543,1.0
20,21,0.005691009107977152,0.14830508828163147,1.0
21,22,0.003113299608230591,0.375,1.0
22,23,0.0018740902887657285,0.5384615659713745,1.0
23,24,0.0023482327815145254,0.5,1.0
24,25,0.002480877563357353,0.6363636255264282,1.0
25,26,0.004269125405699015,0.35483869910240173,1.0
26,27,0.0017853549215942621,0.6363636255264282,1.0
27,28,0.005822698585689068,0.18831168115139008,1.0
28,29,0.0025596697814762592,0.5384615659713745,1.0
29,30,0.002248743548989296,0.7777777910232544,1.0
30,31,0.0021154952701181173,0.699999988079071,1.0
31,32,0.001989964162930846,0.6363636255264282,1.0
32,33,0.002202222589403391,0.7777777910232544,1.0
33,34,0.0018442112486809492,0.5384615659713745,1.0
34,35,0.0026114345528185368,0.5384615659713745,1.0
35,36,0.0023591311182826757,0.5384615659713745,1.0
36,37,0.0020512922201305628,0.5384615659713745,1.0
37,38,0.0024463471490889788,0.5384615659713745,1.0
38,39,0.005147117190063,0.21904762089252472,1.0
39,40,0.002162471879273653,0.699999988079071,1.0
40,41,0.0024794945493340492,0.5384615659713745,1.0
41,42,0.0025602569803595543,0.5833333134651184,1.0
42,43,0.0017637225100770593,0.6363636255264282,1.0
43,44,0.0019612086471170187,0.699999988079071,1.0
44,45,0.0019980333745479584,0.5384615659713745,1.0
45,46,0.005089089274406433,0.23469388484954834,1.0
46,47,0.004184341989457607,0.1910112351179123,1.0
47,48,0.0020602825097739697,0.5384615659713745,1.0
48,49,0.0017798738554120064,0.5384615659713745,1.0
49,50,0.002446901984512806,0.5833333134651184,1.0
50,51,0.0019735887181013823,0.699999988079071,1.0
51,52,0.002225316595286131,0.7777777910232544,1.0
52,53,0.0021583870984613895,0.7777777910232544,1.0
53,54,0.002910757903009653,0.5625,1.0
54,55,0.0026448252610862255,0.6363636255264282,1.0
55,56,0.0024995841085910797,0.5384615659713745,1.0
56,57,0.002015287522226572,0.6363636255264282,1.0
57,58,0.001986472401767969,0.699999988079071,1.0
58,59,0.005148603115230799,0.16778524219989777,1.0
59,60,0.004742067772895098,0.25333333015441895,1.0
60,61,0.0031476772855967283,0.40909090638160706,1.0
61,62,0.0020128930918872356,0.5384615659713745,1.0
62,63,0.002061653882265091,0.5384615659713745,1.0
63,64,0.0019286295864731073,0.699999988079071,1.0
64,65,0.0024714127648621798,0.5384615659713745,1.0
65,66,0.00231462181545794,0.5384615659713745,1.0
