PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,659.468,-64.442,-249.527,344.211,500.0,1.0,1.0,72.0,1705.0
15.0,702.81,7.988,194.876,453.764,500.0,-1.0,1.0,72.0,1706.0
