particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
54.0,0.457,-0.198,-0.867,2.447,-1.059,-4.638,-1.0,-211.0,669.0,0.14,54.0
57.0,0.507,-0.66,-0.532,0.459,-0.597,-0.481,1.0,211.0,669.0,0.14,57.0
58.0,0.123,0.923,0.309,0.09,0.671,0.224,-1.0,-211.0,669.0,0.14,58.0
59.0,-0.303,-0.165,-0.737,-0.257,-0.14,-0.626,1.0,321.0,669.0,0.494,59.0
63.0,0.06,0.228,0.971,0.183,0.701,2.979,1.0,211.0,669.0,0.14,63.0
123.0,-0.073,0.628,-0.737,-0.043,0.368,-0.432,1.0,211.0,669.0,0.14,123.0
142.0,-0.249,-0.026,0.966,-0.516,-0.055,2.003,1.0,211.0,669.0,0.14,142.0
169.0,-0.215,-0.222,-0.906,-0.104,-0.107,-0.436,1.0,211.0,669.0,0.14,169.0
170.0,0.003,0.726,-0.367,0.001,0.174,-0.088,-1.0,-211.0,669.0,0.14,170.0
172.0,0.611,0.657,-0.321,0.281,0.301,-0.147,1.0,211.0,669.0,0.14,172.0
177.0,-0.243,0.027,0.965,-0.372,0.041,1.479,-1.0,-211.0,669.0,0.14,177.0
210.0,0.243,0.124,-0.959,0.487,0.249,-1.921,1.0,211.0,669.0,0.14,210.0
211.0,0.038,-0.682,-0.701,0.026,-0.461,-0.473,-1.0,-211.0,669.0,0.14,211.0
212.0,-0.435,-0.512,0.712,-0.294,-0.346,0.481,-1.0,-211.0,669.0,0.14,212.0
215.0,-0.106,0.34,0.922,-0.099,0.317,0.86,1.0,211.0,669.0,0.14,215.0
229.0,-0.224,0.014,0.965,-0.232,0.014,1.0,-1.0,-211.0,669.0,0.14,229.0
235.0,0.528,-0.176,-0.819,0.521,-0.174,-0.808,1.0,211.0,669.0,0.14,235.0
236.0,-0.733,-0.06,0.269,-0.165,-0.013,0.06,-1.0,-211.0,669.0,0.14,236.0
237.0,0.599,-0.098,-0.787,0.721,-0.118,-0.947,-1.0,-211.0,669.0,0.14,237.0
240.0,0.064,-0.562,-0.79,0.038,-0.332,-0.467,-1.0,-211.0,669.0,0.14,240.0
267.0,0.286,0.425,0.741,0.092,0.137,0.238,1.0,211.0,669.0,0.14,267.0
268.0,-0.157,-0.561,0.75,-0.07,-0.25,0.334,-1.0,-211.0,669.0,0.14,268.0
376.0,-0.462,-0.499,-0.733,-3.342,-3.604,-5.296,1.0,211.0,669.0,0.14,376.0
420.0,0.347,0.184,-0.916,0.601,0.318,-1.584,-1.0,-211.0,669.0,0.14,420.0
422.0,0.185,0.008,-0.981,0.489,0.022,-2.587,-1.0,-211.0,669.0,0.14,422.0
426.0,0.265,-0.055,0.162,0.138,-0.029,0.084,-1.0,-321.0,669.0,0.494,426.0
442.0,0.361,-0.133,-0.923,7.687,-2.823,-19.648,1.0,211.0,669.0,0.14,442.0
456.0,-0.539,-0.509,-0.67,-1.844,-1.742,-2.296,-1.0,-211.0,669.0,0.14,456.0
457.0,-0.62,-0.305,-0.71,-0.624,-0.307,-0.714,1.0,211.0,669.0,0.14,457.0
458.0,-0.489,-0.59,-0.642,-2.333,-2.817,-3.063,-1.0,-211.0,669.0,0.14,458.0
460.0,-0.522,-0.491,-0.696,-1.472,-1.383,-1.961,1.0,211.0,669.0,0.14,460.0
461.0,-0.42,-0.272,-0.857,-0.466,-0.301,-0.95,-1.0,-211.0,669.0,0.14,461.0
464.0,-0.185,-0.025,-0.979,-0.32,-0.044,-1.692,-1.0,-211.0,669.0,0.14,464.0
468.0,0.097,-0.174,-0.945,0.052,-0.094,-0.509,1.0,211.0,669.0,0.14,468.0
469.0,0.17,-0.01,-0.983,0.373,-0.023,-2.155,-1.0,-211.0,669.0,0.14,469.0
486.0,0.282,0.125,-0.949,0.684,0.303,-2.301,1.0,211.0,669.0,0.14,486.0
488.0,0.359,-0.104,-0.925,0.732,-0.213,-1.888,1.0,211.0,669.0,0.14,488.0
490.0,0.186,0.26,-0.938,0.194,0.271,-0.977,1.0,211.0,669.0,0.14,490.0
491.0,0.382,0.082,-0.919,1.063,0.229,-2.556,-1.0,-211.0,669.0,0.14,491.0
494.0,0.409,0.083,-0.903,0.573,0.117,-1.267,1.0,211.0,669.0,0.14,494.0
496.0,-0.101,-0.274,-0.939,-0.078,-0.211,-0.724,1.0,211.0,669.0,0.14,496.0
497.0,0.279,-0.443,-0.813,0.153,-0.243,-0.446,-1.0,-211.0,669.0,0.14,497.0
499.0,0.318,0.466,0.441,0.064,0.093,0.088,1.0,211.0,669.0,0.14,499.0
504.0,0.37,-0.122,-0.921,27.886,-9.173,-69.436,1.0,211.0,669.0,0.14,504.0
506.0,0.369,-0.138,-0.919,3.078,-1.151,-7.659,-1.0,-211.0,669.0,0.14,506.0
508.0,0.336,-0.044,-0.937,0.591,-0.077,-1.646,1.0,211.0,669.0,0.14,508.0
