"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-0.7677419354838709,7.88,1,205
2,5.05,-0.7504950495049505,12.84,2,205
3,8.85,-0.7158192090395481,22.56,3,205
4,12.25,-0.6848979591836734,31.240000000000002,4,205
5,29.9,-0.5225083612040133,77.04,5,205
6,37.1,-0.45437196765498644,96.28,6,205
7,44.3,-0.38428442437923244,116.,7,205
8,51.4,-0.31301167315175094,136.04,8,205
9,3.1,2.664516129032258,2.2800000000000002,1,213
10,5.05,2.6722772277227724,3.72,2,213
11,8.85,2.6875706214689266,6.5200000000000005,3,213
12,12.25,2.700408163265306,9.040000000000001,4,213
13,29.9,2.76866889632107,22.080000000000002,5,213
14,37.1,2.796614555256064,27.44,6,213
15,44.3,2.824686230248307,32.8,7,213
16,51.4,2.8526264591439685,38.12,8,213
17,3.1,-2.696774193548387,-0.56,1,218
18,5.05,-2.6821782178217823,-0.88,2,218
19,8.85,-2.654802259887006,-1.56,3,218
20,12.25,-2.6297959183673467,-2.16,4,218
21,29.9,-2.5000802675585283,-5.32,5,218
22,37.1,-2.446075471698113,-6.640000000000001,6,218
23,44.3,-2.391358916478555,-8.,7,218
24,51.4,-2.336077821011673,-9.32,8,218
25,3.1,-1.9951612903225806,-0.56,1,220
26,5.05,-1.99009900990099,-0.92,2,220
27,8.85,-1.9819209039548022,-1.6,3,220
28,12.25,-1.9742857142857142,-2.2,4,220
29,29.9,-1.934247491638796,-5.4,5,220
30,37.1,-1.9179299191374661,-6.68,6,220
31,44.3,-1.9016207674943564,-8.,7,220
32,51.4,-1.885544747081712,-9.28,8,220
33,3.1,-1.8983870967741936,6.72,1,223
34,5.05,-1.9108910891089108,10.96,2,223
35,8.85,-1.9361581920903956,19.2,3,223
36,12.25,-1.9591836734693875,26.6,4,223
37,29.9,-2.0785484949832775,65.32000000000001,5,223
38,37.1,-2.1279784366576817,81.36,6,223
39,44.3,-2.1780722347629795,97.64,7,223
40,51.4,-2.228256809338521,113.88,8,223
41,3.1,-0.7725806451612903,3.36,1,225
42,5.05,-0.7465346534653465,5.48,2,225
43,8.85,-0.696045197740113,9.6,3,225
44,12.25,-0.6510204081632652,13.32,4,225
45,29.9,-0.40765886287625414,33.28,5,225
46,37.1,-0.30160107816711584,42.,6,225
47,44.3,-0.18880361173814897,51.28,7,225
48,51.4,-0.0676692607003891,61.2,8,225
49,3.1,3.0483870967741935,4.4,1,365
50,5.05,3.0722772277227723,7.16,2,365
51,8.85,3.1192090395480228,12.52,3,365
52,12.25,-3.1220408163265305,17.400000000000002,4,365
53,29.9,-2.897277591973244,43.28,5,365
54,37.1,-2.800005390835579,54.44,6,365
55,44.3,-2.698433408577878,66.2,7,365
56,51.4,-2.589953307392996,78.60000000000001,8,365
57,3.1,-2.2661290322580645,6.04,1,366
58,5.05,-2.2752475247524755,9.84,2,366
59,8.85,-2.2932203389830508,17.28,3,366
60,12.25,-2.310204081632653,23.92,4,366
61,29.9,-2.3963745819397992,58.56,5,366
62,37.1,-2.4317789757412394,72.8,6,366
63,44.3,-2.467647855530474,87.16,7,366
64,51.4,-2.503101167315175,101.4,8,366
65,3.1,1.3161290322580645,0.64,1,367
66,5.05,1.3346534653465347,1.08,2,367
67,8.85,1.3717514124293786,1.8800000000000001,3,367
68,12.25,1.4048979591836734,2.56,4,367
69,29.9,1.5794648829431437,6.36,5,367
70,37.1,1.6534447439353097,7.96,6,367
71,44.3,1.7289345372460494,9.6,7,367
72,51.4,1.8070272373540854,11.32,8,367
73,3.1,-2.5274193548387096,4.64,1,375
74,5.05,-2.511881188118812,7.5600000000000005,2,375
75,8.85,-2.4836158192090396,13.280000000000001,3,375
76,12.25,-2.4583673469387755,18.400000000000002,4,375
77,29.9,-2.3240535117056855,45.24,5,375
78,37.1,-2.268285714285714,56.4,6,375
79,44.3,-2.21168848758465,67.76,7,375
80,51.4,-2.154634241245136,79.16,8,375
81,3.1,-2.175806451612903,-11.24,1,391
82,5.05,-2.1920792079207922,-18.32,2,391
83,8.85,-2.224858757062147,-32.160000000000004,3,391
84,12.25,-2.2546938775510204,-44.52,4,391
85,29.9,-2.4103612040133777,-109.76,5,391
86,37.1,-2.4754932614555254,-137.04,6,391
87,44.3,-2.5420948081264108,-164.96,7,391
88,51.4,-2.609665369649805,-193.28,8,391
89,3.1,-1.2258064516129032,9.76,1,402
90,5.05,-1.198019801980198,15.88,2,402
91,8.85,-1.1429378531073446,27.88,3,402
92,12.25,-1.093877551020408,38.68,4,402
93,29.9,-0.8275986622073578,97.12,5,402
94,37.1,-0.7099676549865228,122.92,6,402
95,44.3,-0.5830654627539503,150.84,7,402
96,51.4,-0.4424630350194552,181.72,8,402
97,3.1,-2.7306451612903224,6.72,1,437
98,5.05,-2.727722772277228,10.96,2,437
99,8.85,-2.7220338983050847,19.2,3,437
100,12.25,-2.716326530612245,26.560000000000002,4,437
101,29.9,-2.687819397993311,64.88,5,437
102,37.1,-2.67610242587601,80.52,6,437
103,44.3,-2.664356659142212,96.2,7,437
104,51.4,-2.652793774319066,111.64,8,437
105,3.1,-2.0370967741935484,9.6,1,471
106,5.05,-2.020792079207921,15.68,2,471
107,8.85,-1.9898305084745764,27.48,3,471
108,12.25,-1.9616326530612243,38.04,4,471
109,29.9,-1.8140535117056855,93.64,5,471
