"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-1.0258064516129033,8.24,1,303
2,5.05,-1.0297029702970297,13.4,2,303
3,8.85,-1.0372881355932204,23.48,3,303
4,12.25,-1.043673469387755,32.52,4,303
5,29.9,-1.0766287625418058,79.4,5,303
6,37.1,-1.0900161725067383,98.56,6,303
7,44.3,-1.1035033860045145,117.72,7,303
8,51.4,-1.1167743190661479,136.64000000000001,8,303
9,3.1,-2.3161290322580643,3.68,1,309
10,5.05,-2.3108910891089107,6.,2,309
11,8.85,-2.3005649717514127,10.52,3,309
12,12.25,-2.291020408163265,14.56,4,309
13,29.9,-2.2408160535117054,35.64,5,309
14,37.1,-2.2203557951482478,44.24,6,309
15,44.3,-2.1998690744920992,52.84,7,309
16,51.4,-2.1795719844357975,61.36,8,309
17,3.1,0.932258064516129,6.8,1,344
18,5.05,0.9495049504950496,11.08,2,344
19,8.85,0.980225988700565,19.48,3,344
20,12.25,1.0081632653061223,26.96,4,344
21,29.9,1.1554314381270903,66.36,5,344
22,37.1,1.2168517520215631,82.84,6,344
23,44.3,1.2794898419864558,99.60000000000001,7,344
24,51.4,1.3427354085603111,116.56,8,344
25,3.1,1.414516129032258,-5.24,1,346
26,5.05,1.4049504950495049,-8.56,2,346
27,8.85,1.3875706214689265,-14.96,3,346
28,12.25,1.3722448979591835,-20.72,4,346
29,29.9,1.2915451505016722,-50.72,5,346
30,37.1,1.2584582210242585,-63.04,6,346
31,44.3,1.2251512415349886,-75.44,7,346
32,51.4,1.1921167315175096,-87.76,8,346
33,3.1,3.0274193548387096,-5.36,1,348
34,5.05,3.01980198019802,-8.76,2,348
35,8.85,3.005084745762712,-15.32,3,348
36,12.25,2.9918367346938775,-21.240000000000002,4,348
37,29.9,2.9229765886287624,-51.92,5,348
38,37.1,2.8948571428571426,-64.48,6,348
39,44.3,2.86651467268623,-77.12,7,348
40,51.4,2.8385369649805448,-89.64,8,348
41,3.1,2.003225806451613,-1.28,1,362
42,5.05,1.995049504950495,-2.08,2,362
43,8.85,1.9785310734463277,-3.64,3,362
44,12.25,1.9636734693877549,-5.04,4,362
45,29.9,1.8863745819397992,-12.32,5,362
46,37.1,1.8546954177897572,-15.32,6,362
47,44.3,1.8228758465011285,-18.32,7,362
48,51.4,1.7911517509727626,-21.32,8,362
49,3.1,-0.9467741935483871,15.36,1,363
50,5.05,-0.9336633663366337,25.04,2,363
51,8.85,-0.9107344632768362,43.88,3,363
52,12.25,-0.8893877551020407,60.800000000000004,4,363
53,29.9,-0.7798394648829431,149.08,5,363
54,37.1,-0.7348032345013477,185.56,6,363
55,44.3,-0.6886726862302482,222.44,7,363
56,51.4,-0.6431556420233463,259.28000000000003,8,363
57,3.1,-2.57741935483871,16.76,1,458
58,5.05,-2.597029702970297,27.28,2,458
59,8.85,-2.6350282485875707,47.88,3,458
60,12.25,-2.6689795918367345,66.32000000000001,4,458
61,29.9,-2.8486086956521737,164.,5,458
62,37.1,-2.92454986522911,205.24,6,458
63,44.3,-3.00251467268623,247.76000000000002,7,458
64,51.4,-3.08308560311284,291.40000000000003,8,458
65,3.1,-1.4225806451612903,10.88,1,525
66,5.05,-1.4198019801980197,17.68,2,525
67,8.85,-1.4146892655367231,31.,3,525
68,12.25,-1.410612244897959,42.92,4,525
69,29.9,-1.3878595317725753,104.8,5,525
70,37.1,-1.3785121293800537,130.04,6,525
71,44.3,-1.3692866817155755,155.32,7,525
