particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
209.0,-0.689,0.285,0.638,-0.501,0.207,0.464,1.0,211.0,270.0,0.14,209.0
211.0,-0.797,0.57,0.082,-0.616,0.44,0.063,-1.0,-211.0,270.0,0.14,211.0
225.0,-0.441,-0.561,0.557,-0.145,-0.185,0.184,-1.0,-211.0,270.0,0.14,225.0
226.0,0.058,0.484,-0.813,0.025,0.212,-0.356,1.0,211.0,270.0,0.14,226.0
228.0,-0.929,0.341,0.078,-1.082,0.397,0.091,-1.0,-211.0,270.0,0.14,228.0
233.0,0.455,0.191,0.807,0.196,0.082,0.347,1.0,211.0,270.0,0.14,233.0
234.0,0.434,0.509,0.431,0.1,0.117,0.099,-1.0,-211.0,270.0,0.14,234.0
235.0,0.023,0.9,-0.419,0.028,1.107,-0.515,1.0,211.0,270.0,0.14,235.0
241.0,0.174,0.501,0.834,0.159,0.456,0.76,1.0,211.0,270.0,0.14,241.0
242.0,-0.243,0.179,0.941,-0.224,0.165,0.865,-1.0,-211.0,270.0,0.14,242.0
283.0,-0.489,-0.104,0.799,-0.203,-0.043,0.333,-1.0,-211.0,270.0,0.14,283.0
332.0,0.254,-0.057,0.96,0.334,-0.075,1.263,1.0,211.0,270.0,0.14,332.0
334.0,-0.513,0.323,0.719,-0.211,0.133,0.296,1.0,211.0,270.0,0.14,334.0
335.0,0.918,-0.179,0.244,0.5,-0.097,0.133,-1.0,-211.0,270.0,0.14,335.0
342.0,-0.018,-0.22,-0.973,-0.035,-0.44,-1.945,1.0,211.0,270.0,0.14,342.0
346.0,-0.346,0.07,-0.932,-0.604,0.123,-1.626,-1.0,-211.0,270.0,0.14,346.0
348.0,-0.492,0.165,-0.833,-0.356,0.12,-0.602,1.0,211.0,270.0,0.14,348.0
349.0,-0.468,0.149,-0.851,-0.348,0.111,-0.633,-1.0,-211.0,270.0,0.14,349.0
355.0,0.285,0.364,0.802,0.105,0.134,0.295,1.0,211.0,270.0,0.14,355.0
356.0,-0.105,0.896,0.347,-0.057,0.487,0.188,-1.0,-211.0,270.0,0.14,356.0
358.0,0.258,0.929,-0.252,0.427,1.537,-0.417,-1.0,-211.0,270.0,0.14,358.0
372.0,-0.14,0.187,-0.967,-0.204,0.272,-1.408,-1.0,-211.0,270.0,0.14,372.0
378.0,-0.197,0.225,-0.873,-0.072,0.082,-0.317,1.0,211.0,270.0,0.14,378.0
496.0,-0.467,-0.842,0.161,-0.301,-0.542,0.104,1.0,211.0,270.0,0.14,496.0
497.0,-0.849,0.14,0.383,-0.353,0.058,0.159,-1.0,-211.0,270.0,0.14,497.0
499.0,0.009,0.15,0.701,0.007,0.106,0.496,1.0,321.0,270.0,0.494,499.0
504.0,-0.43,-0.191,0.877,-0.657,-0.292,1.339,-1.0,-211.0,270.0,0.14,504.0
529.0,-0.504,0.002,0.847,-0.415,0.001,0.697,1.0,211.0,270.0,0.14,529.0
531.0,-0.833,0.229,0.405,-0.39,0.107,0.19,1.0,211.0,270.0,0.14,531.0
532.0,0.26,-0.3,0.901,0.206,-0.238,0.715,-1.0,-211.0,270.0,0.14,532.0
539.0,-0.099,-0.247,-0.961,-0.199,-0.495,-1.925,1.0,211.0,270.0,0.14,539.0
540.0,-0.302,0.13,-0.921,-0.202,0.087,-0.617,-1.0,-211.0,270.0,0.14,540.0
630.0,-0.556,-0.778,0.129,-0.297,-0.415,0.069,1.0,211.0,270.0,0.14,630.0
632.0,-0.145,-0.748,0.624,-0.116,-0.599,0.5,-1.0,-211.0,270.0,0.14,632.0
636.0,-0.48,-0.503,0.556,-0.52,-0.544,0.602,-1.0,-321.0,270.0,0.494,636.0
637.0,0.015,-0.672,0.727,0.015,-0.653,0.707,1.0,211.0,270.0,0.14,637.0
638.0,-0.428,-0.465,0.742,-0.951,-1.035,1.651,1.0,321.0,270.0,0.494,638.0
639.0,0.31,-0.544,0.39,0.064,-0.112,0.081,-1.0,-211.0,270.0,0.14,639.0
679.0,-0.342,0.877,0.151,-0.158,0.405,0.07,1.0,211.0,270.0,0.14,679.0
680.0,-0.442,-0.269,-0.472,-0.086,-0.053,-0.092,-1.0,-211.0,270.0,0.14,680.0
740.0,-0.694,0.599,0.4,-14.832,12.8,8.548,-1.0,-211.0,270.0,0.14,740.0
741.0,-0.679,0.699,0.168,-2.309,2.377,0.57,1.0,321.0,270.0,0.494,741.0
745.0,-0.005,0.575,0.815,-0.01,1.218,1.727,-1.0,-211.0,270.0,0.14,745.0
753.0,0.595,-0.352,0.595,0.718,-0.425,0.718,1.0,321.0,270.0,0.494,753.0
756.0,0.552,-0.716,-0.386,0.423,-0.55,-0.297,1.0,211.0,270.0,0.14,756.0
757.0,0.843,-0.485,0.206,1.161,-0.668,0.284,-1.0,-211.0,270.0,0.14,757.0
762.0,0.499,-0.17,-0.826,1.238,-0.422,-2.051,-1.0,-321.0,270.0,0.494,762.0
763.0,0.3,0.068,-0.912,0.154,0.035,-0.468,1.0,211.0,270.0,0.14,763.0
775.0,-0.798,-0.553,-0.173,-0.664,-0.46,-0.144,1.0,211.0,270.0,0.14,775.0
776.0,-0.621,-0.141,-0.691,-0.253,-0.057,-0.282,-1.0,-211.0,270.0,0.14,776.0
830.0,-0.685,0.715,-0.114,-1.11,1.158,-0.185,-1.0,-211.0,270.0,0.14,830.0
831.0,-0.364,0.84,0.397,-0.727,1.676,0.792,1.0,211.0,270.0,0.14,831.0
833.0,0.298,0.916,-0.118,0.173,0.532,-0.069,1.0,211.0,270.0,0.14,833.0
834.0,-0.771,0.462,0.398,-0.591,0.354,0.305,-1.0,-211.0,270.0,0.14,834.0
835.0,0.173,0.602,0.775,0.284,0.991,1.276,1.0,211.0,270.0,0.14,835.0
836.0,0.81,0.061,-0.398,0.265,0.02,-0.13,-1.0,-211.0,270.0,0.14,836.0
842.0,-0.113,-0.213,0.954,-0.088,-0.166,0.743,1.0,211.0,270.0,0.14,842.0
843.0,0.007,-0.223,0.962,0.006,-0.196,0.847,-1.0,-211.0,270.0,0.14,843.0
845.0,0.655,-0.066,0.553,0.179,-0.018,0.151,1.0,211.0,270.0,0.14,845.0
846.0,0.609,-0.012,0.762,0.386,-0.008,0.484,-1.0,-211.0,270.0,0.14,846.0
849.0,-0.558,-0.565,-0.015,-0.128,-0.13,-0.003,-1.0,-211.0,270.0,0.14,849.0
852.0,0.888,-0.419,0.08,0.72,-0.34,0.065,1.0,211.0,270.0,0.14,852.0
858.0,0.826,-0.296,0.314,0.319,-0.114,0.121,1.0,211.0,270.0,0.14,858.0
859.0,0.737,-0.022,-0.49,0.221,-0.007,-0.147,1.0,211.0,270.0,0.14,859.0
860.0,-0.117,-0.42,-0.765,-0.034,-0.124,-0.225,-1.0,-211.0,270.0,0.14,860.0
892.0,0.158,0.188,0.967,0.32,0.38,1.951,-1.0,-211.0,270.0,0.14,892.0
925.0,-0.103,0.551,-0.703,-0.033,0.175,-0.224,1.0,211.0,270.0,0.14,925.0
926.0,0.382,-0.914,0.022,0.403,-0.965,0.023,-1.0,-211.0,270.0,0.14,926.0
940.0,0.176,-0.167,0.944,0.39,-0.37,2.096,-1.0,-321.0,270.0,0.494,940.0
941.0,-0.158,-0.045,0.982,-0.224,-0.064,1.397,1.0,211.0,270.0,0.14,941.0
942.0,-0.432,0.383,0.743,-0.178,0.158,0.306,-1.0,-211.0,270.0,0.14,942.0
954.0,0.437,-0.586,0.683,8.442,-11.328,13.201,-1.0,13.0,270.0,0.106,954.0
