PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,735.97,-252.088,376.345,294.053,500.0,1.0,1.0,256.0,2454.0
15.0,938.329,243.13,-370.839,658.655,500.0,-1.0,1.0,256.0,2455.0
