particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
255.0,0.331,-0.213,0.916,0.658,-0.423,1.82,1.0,211.0,535.0,0.14,255.0
260.0,-0.743,-0.237,-0.544,-0.336,-0.107,-0.246,1.0,211.0,535.0,0.14,260.0
261.0,0.503,0.766,-0.383,0.595,0.905,-0.453,-1.0,-211.0,535.0,0.14,261.0
268.0,-0.703,0.421,-0.406,-0.243,0.145,-0.14,-1.0,-211.0,535.0,0.14,268.0
273.0,-0.509,-0.338,-0.74,-0.253,-0.168,-0.369,1.0,211.0,535.0,0.14,273.0
277.0,0.671,0.207,-0.677,0.425,0.131,-0.429,1.0,211.0,535.0,0.14,277.0
280.0,0.648,0.316,-0.667,0.486,0.237,-0.5,1.0,211.0,535.0,0.14,280.0
281.0,0.301,0.459,-0.757,0.119,0.181,-0.298,-1.0,-211.0,535.0,0.14,281.0
350.0,0.404,-0.61,-0.666,0.39,-0.59,-0.644,-1.0,-211.0,535.0,0.14,350.0
351.0,-0.243,0.114,-0.946,-0.184,0.086,-0.717,1.0,211.0,535.0,0.14,351.0
352.0,-0.527,-0.288,0.743,-0.248,-0.136,0.35,-1.0,-211.0,535.0,0.14,352.0
364.0,-0.04,-0.337,0.939,-0.105,-0.892,2.49,1.0,211.0,535.0,0.14,364.0
367.0,0.019,-0.263,0.961,0.033,-0.446,1.631,-1.0,-211.0,535.0,0.14,367.0
368.0,-0.244,-0.592,0.764,-0.431,-1.045,1.35,1.0,211.0,535.0,0.14,368.0
385.0,0.398,-0.217,0.874,0.312,-0.17,0.685,1.0,211.0,535.0,0.14,385.0
386.0,0.582,0.288,0.561,0.158,0.078,0.152,-1.0,-211.0,535.0,0.14,386.0
388.0,0.455,-0.288,0.828,0.4,-0.253,0.728,-1.0,-211.0,535.0,0.14,388.0
400.0,-0.808,0.212,-0.471,-0.398,0.104,-0.232,1.0,211.0,535.0,0.14,400.0
403.0,0.302,-0.722,-0.584,0.194,-0.463,-0.375,-1.0,-211.0,535.0,0.14,403.0
405.0,0.725,-0.314,-0.567,0.434,-0.188,-0.34,-1.0,-211.0,535.0,0.14,405.0
410.0,-0.527,0.127,-0.515,-0.111,0.027,-0.108,-1.0,-211.0,535.0,0.14,410.0
470.0,-0.364,0.613,0.579,-0.129,0.216,0.204,1.0,211.0,535.0,0.14,470.0
471.0,-0.133,-0.335,0.838,-0.045,-0.114,0.286,-1.0,-211.0,535.0,0.14,471.0
477.0,-0.21,-0.117,0.955,-0.167,-0.093,0.76,1.0,211.0,535.0,0.14,477.0
484.0,-0.215,-0.061,0.971,-0.343,-0.098,1.546,1.0,211.0,535.0,0.14,484.0
486.0,-0.042,-0.266,0.93,-0.024,-0.15,0.523,-1.0,-211.0,535.0,0.14,486.0
591.0,-0.441,-0.444,0.741,-0.255,-0.257,0.429,1.0,211.0,535.0,0.14,591.0
630.0,-0.099,-0.639,0.757,-0.139,-0.897,1.063,-1.0,-211.0,535.0,0.14,630.0
632.0,0.776,-0.395,0.326,0.294,-0.15,0.123,-1.0,-211.0,535.0,0.14,632.0
634.0,-0.151,-0.293,0.916,-0.092,-0.178,0.556,1.0,211.0,535.0,0.14,634.0
649.0,0.206,-0.125,0.96,0.697,-0.422,3.256,-1.0,-321.0,535.0,0.494,649.0
661.0,0.236,0.869,-0.419,0.294,1.083,-0.522,1.0,211.0,535.0,0.14,661.0
688.0,0.207,-0.014,-0.978,0.906,-0.06,-4.282,1.0,211.0,535.0,0.14,688.0
697.0,-0.004,0.163,-0.973,-0.004,0.142,-0.848,1.0,211.0,535.0,0.14,697.0
698.0,-0.168,0.326,-0.861,-0.235,0.456,-1.203,-1.0,-321.0,535.0,0.494,698.0
703.0,-0.501,0.302,-0.81,-1.526,0.921,-2.469,1.0,211.0,535.0,0.14,703.0
705.0,-0.385,-0.713,-0.586,-3.986,-7.371,-6.064,-1.0,13.0,535.0,0.106,705.0
714.0,0.006,0.565,-0.814,0.024,2.081,-3.003,-1.0,-321.0,535.0,0.494,714.0
715.0,0.089,0.497,-0.863,0.452,2.526,-4.386,1.0,211.0,535.0,0.14,715.0
717.0,0.168,0.348,-0.909,0.539,1.113,-2.907,-1.0,-321.0,535.0,0.494,717.0
720.0,0.745,0.317,-0.523,0.39,0.166,-0.274,1.0,211.0,535.0,0.14,720.0
730.0,0.045,0.468,-0.873,0.171,1.789,-3.339,1.0,321.0,535.0,0.494,730.0
731.0,0.031,0.577,-0.816,0.149,2.791,-3.946,-1.0,-211.0,535.0,0.14,731.0
736.0,0.689,0.264,-0.476,0.712,0.272,-0.492,1.0,321.0,535.0,0.494,736.0
737.0,0.795,0.452,-0.398,1.453,0.827,-0.727,-1.0,-211.0,535.0,0.14,737.0
