particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
162.0,-0.116,0.488,-0.856,-0.13,0.546,-0.959,-1.0,-211.0,226.0,0.14,162.0
267.0,-0.322,0.098,0.916,-0.206,0.063,0.588,1.0,211.0,226.0,0.14,267.0
271.0,-0.168,0.354,0.754,-0.045,0.094,0.2,1.0,211.0,226.0,0.14,271.0
272.0,-0.179,0.041,0.963,-0.128,0.029,0.689,-1.0,-211.0,226.0,0.14,272.0
298.0,-0.099,0.259,-0.955,-0.129,0.339,-1.247,1.0,211.0,226.0,0.14,298.0
319.0,-0.661,0.642,0.196,-0.274,0.266,0.081,1.0,211.0,226.0,0.14,319.0
361.0,0.033,-0.177,-0.983,0.2,-1.082,-6.01,1.0,211.0,226.0,0.14,361.0
362.0,0.125,0.104,-0.974,0.111,0.093,-0.869,-1.0,-211.0,226.0,0.14,362.0
373.0,-0.256,-0.163,-0.928,-0.166,-0.106,-0.604,1.0,211.0,226.0,0.14,373.0
381.0,0.093,-0.371,-0.845,0.035,-0.139,-0.316,1.0,211.0,226.0,0.14,381.0
399.0,0.072,0.346,0.863,0.028,0.133,0.332,1.0,211.0,226.0,0.14,399.0
400.0,-0.573,0.07,0.799,-0.473,0.058,0.66,-1.0,-211.0,226.0,0.14,400.0
427.0,-0.263,0.734,-0.591,-0.178,0.496,-0.399,-1.0,-211.0,226.0,0.14,427.0
432.0,-0.109,-0.499,0.841,-0.084,-0.383,0.646,1.0,211.0,226.0,0.14,432.0
433.0,-0.213,0.04,0.974,-0.405,0.076,1.854,-1.0,-211.0,226.0,0.14,433.0
526.0,-0.094,-0.321,0.938,-0.152,-0.52,1.52,-1.0,-211.0,226.0,0.14,526.0
679.0,0.46,0.064,-0.883,0.99,0.137,-1.902,1.0,211.0,226.0,0.14,679.0
681.0,0.779,-0.107,-0.614,1.474,-0.202,-1.163,-1.0,-211.0,226.0,0.14,681.0
706.0,-0.458,-0.602,0.624,-0.329,-0.432,0.448,-1.0,-211.0,226.0,0.14,706.0
718.0,-0.128,-0.103,0.986,-0.418,-0.336,3.227,1.0,211.0,226.0,0.14,718.0
720.0,0.729,-0.271,0.606,0.595,-0.221,0.494,1.0,211.0,226.0,0.14,720.0
721.0,0.581,0.61,0.351,0.198,0.207,0.119,-1.0,-211.0,226.0,0.14,721.0
723.0,0.732,0.677,0.08,0.194,0.179,0.021,-1.0,11.0,226.0,0.001,723.0
724.0,0.684,0.72,0.115,0.071,0.074,0.012,1.0,-11.0,226.0,0.001,724.0
788.0,-0.567,0.053,0.818,-1.003,0.095,1.445,1.0,211.0,226.0,0.14,788.0
795.0,0.837,0.053,-0.521,0.742,0.047,-0.461,1.0,211.0,226.0,0.14,795.0
796.0,0.613,0.623,-0.198,0.193,0.196,-0.062,-1.0,-211.0,226.0,0.14,796.0
799.0,0.827,0.108,-0.545,1.318,0.172,-0.869,-1.0,-211.0,226.0,0.14,799.0
811.0,0.211,-0.093,0.967,0.286,-0.126,1.308,1.0,211.0,226.0,0.14,811.0
812.0,-0.341,0.332,0.832,-0.168,0.164,0.41,-1.0,-211.0,226.0,0.14,812.0
816.0,0.223,0.01,0.929,0.106,0.005,0.442,-1.0,-211.0,226.0,0.14,816.0
845.0,-0.027,0.58,-0.784,-0.017,0.366,-0.495,1.0,211.0,226.0,0.14,845.0
846.0,0.316,0.399,-0.739,0.1,0.126,-0.234,-1.0,-211.0,226.0,0.14,846.0
856.0,-0.448,0.075,0.859,-0.935,0.157,1.793,1.0,321.0,226.0,0.494,856.0
857.0,-0.539,0.064,0.839,-2.72,0.323,4.232,-1.0,-211.0,226.0,0.14,857.0
859.0,-0.676,0.197,0.588,-0.238,0.069,0.207,-1.0,-211.0,226.0,0.14,859.0
860.0,-0.967,-0.169,0.053,-0.739,-0.129,0.04,1.0,211.0,226.0,0.14,860.0
865.0,-0.608,-0.522,0.135,-0.146,-0.125,0.032,1.0,211.0,226.0,0.14,865.0
866.0,-0.957,0.115,-0.154,-0.609,0.074,-0.098,-1.0,-211.0,226.0,0.14,866.0
927.0,0.016,0.93,-0.346,0.019,1.081,-0.402,1.0,211.0,226.0,0.14,927.0
932.0,-0.409,0.008,-0.912,-3.347,0.063,-7.465,1.0,211.0,226.0,0.14,932.0
954.0,-0.507,0.839,0.176,-0.8,1.323,0.278,1.0,211.0,226.0,0.14,954.0
955.0,-0.629,0.765,-0.133,-2.213,2.689,-0.468,-1.0,-211.0,226.0,0.14,955.0
957.0,-0.749,0.656,-0.006,-1.146,1.003,-0.009,-1.0,-211.0,226.0,0.14,957.0
959.0,-0.519,0.785,0.02,-0.214,0.324,0.008,1.0,211.0,226.0,0.14,959.0
960.0,-0.846,0.055,-0.526,-1.609,0.104,-1.0,1.0,211.0,226.0,0.14,960.0
961.0,-0.656,0.395,0.478,-0.212,0.128,0.155,-1.0,-211.0,226.0,0.14,961.0
962.0,-0.33,0.215,-0.911,-0.373,0.242,-1.028,1.0,211.0,226.0,0.14,962.0
963.0,0.057,0.265,-0.939,0.037,0.175,-0.62,-1.0,-211.0,226.0,0.14,963.0
970.0,-0.402,0.055,-0.913,-1.878,0.257,-4.262,-1.0,-211.0,226.0,0.14,970.0
971.0,-0.628,-0.022,-0.777,-3.846,-0.135,-4.758,1.0,211.0,226.0,0.14,971.0
973.0,-0.627,0.525,-0.562,-0.724,0.606,-0.649,-1.0,-211.0,226.0,0.14,973.0
975.0,-0.445,0.111,-0.871,-0.352,0.088,-0.689,1.0,211.0,226.0,0.14,975.0
978.0,0.491,-0.252,-0.834,6.001,-3.077,-10.198,1.0,211.0,226.0,0.14,978.0
1004.0,-0.683,0.721,0.119,-9.235,9.755,1.604,1.0,211.0,226.0,0.14,1004.0
1008.0,-0.524,0.851,-0.018,-1.877,3.049,-0.065,1.0,211.0,226.0,0.14,1008.0
1009.0,-0.648,0.737,-0.159,-0.864,0.984,-0.212,-1.0,-211.0,226.0,0.14,1009.0
