PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,850.506,4.973,327.291,605.158,500.0,1.0,1.0,622.0,419.0
15.0,1136.271,-147.333,-411.197,-922.129,500.0,-1.0,1.0,622.0,420.0
