PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,640.089,-297.37,225.926,142.274,500.0,1.0,1.0,91.0,2080.0
15.0,1230.583,323.839,-413.442,994.248,500.0,-1.0,1.0,91.0,2081.0
