particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
119.0,0.204,0.226,0.352,0.114,0.126,0.196,1.0,321.0,188.0,0.494,119.0
158.0,0.049,0.337,0.936,0.082,0.557,1.548,-1.0,-211.0,188.0,0.14,158.0
208.0,-0.185,-0.033,-0.979,-0.336,-0.06,-1.783,1.0,211.0,188.0,0.14,208.0
211.0,0.265,0.032,-0.958,0.354,0.043,-1.281,-1.0,-211.0,188.0,0.14,211.0
216.0,-0.686,0.269,0.51,-0.216,0.085,0.161,-1.0,-211.0,188.0,0.14,216.0
370.0,0.849,0.18,-0.429,0.47,0.1,-0.237,1.0,211.0,188.0,0.14,370.0
371.0,-0.322,-0.814,-0.364,-0.141,-0.358,-0.16,-1.0,-211.0,188.0,0.14,371.0
448.0,0.481,-0.749,0.444,0.668,-1.038,0.616,1.0,211.0,188.0,0.14,448.0
582.0,0.149,-0.679,-0.621,0.204,-0.928,-0.85,-1.0,-321.0,188.0,0.494,582.0
584.0,0.428,0.367,-0.763,0.189,0.162,-0.336,1.0,211.0,188.0,0.14,584.0
590.0,-0.205,0.094,-0.946,-0.122,0.056,-0.565,-1.0,-211.0,188.0,0.14,590.0
598.0,-0.937,0.306,0.104,-0.994,0.324,0.11,-1.0,-211.0,188.0,0.14,598.0
706.0,0.217,0.191,-0.929,0.131,0.115,-0.56,1.0,211.0,188.0,0.14,706.0
707.0,0.023,-0.838,0.247,0.007,-0.24,0.071,-1.0,-211.0,188.0,0.14,707.0
708.0,-0.284,0.426,-0.816,-0.148,0.222,-0.426,1.0,211.0,188.0,0.14,708.0
709.0,0.123,0.896,0.37,0.081,0.592,0.244,-1.0,-211.0,188.0,0.14,709.0
716.0,-0.987,-0.109,0.015,-1.139,-0.126,0.017,-1.0,-211.0,188.0,0.14,716.0
718.0,-0.814,0.081,0.537,-0.553,0.055,0.365,1.0,211.0,188.0,0.14,718.0
719.0,-0.487,0.091,0.831,-0.27,0.05,0.461,-1.0,-211.0,188.0,0.14,719.0
723.0,-0.324,-0.216,0.918,-0.631,-0.421,1.787,1.0,211.0,188.0,0.14,723.0
725.0,-0.392,-0.097,0.89,-0.256,-0.064,0.582,1.0,211.0,188.0,0.14,725.0
726.0,0.154,0.772,0.533,0.069,0.345,0.238,-1.0,-211.0,188.0,0.14,726.0
730.0,-0.341,0.033,0.929,-0.335,0.033,0.914,-1.0,-211.0,188.0,0.14,730.0
779.0,0.916,-0.141,0.304,0.576,-0.089,0.191,1.0,211.0,188.0,0.14,779.0
780.0,0.042,-0.751,0.653,0.068,-1.208,1.051,-1.0,-211.0,188.0,0.14,780.0
817.0,-0.232,0.012,0.97,-0.487,0.025,2.037,1.0,211.0,188.0,0.14,817.0
1047.0,-0.085,-0.198,0.966,-0.085,-0.197,0.963,1.0,211.0,188.0,0.14,1047.0
1050.0,-0.397,0.0,0.915,-0.809,0.0,1.866,-1.0,-211.0,188.0,0.14,1050.0
1051.0,-0.074,-0.278,0.958,-0.74,-2.778,9.583,1.0,211.0,188.0,0.14,1051.0
1058.0,0.103,-0.135,0.984,0.244,-0.32,2.33,-1.0,-211.0,188.0,0.14,1058.0
1059.0,0.76,0.271,0.567,0.649,0.232,0.484,1.0,211.0,188.0,0.14,1059.0
1060.0,-0.15,0.404,0.901,-0.425,1.147,2.56,-1.0,-211.0,188.0,0.14,1060.0
1061.0,0.088,0.359,0.923,0.116,0.475,1.223,1.0,211.0,188.0,0.14,1061.0
1063.0,-0.384,0.332,0.843,-0.303,0.262,0.665,-1.0,-211.0,188.0,0.14,1063.0
1065.0,-0.161,0.041,0.776,-0.131,0.033,0.629,-1.0,-321.0,188.0,0.494,1065.0
1066.0,-0.31,0.359,0.88,-1.266,1.467,3.591,1.0,211.0,188.0,0.14,1066.0
1068.0,-0.379,0.139,0.905,-1.354,0.498,3.234,-1.0,-321.0,188.0,0.494,1068.0
1071.0,-0.432,0.055,0.897,-0.88,0.111,1.826,-1.0,-211.0,188.0,0.14,1071.0
1098.0,-0.047,-0.232,0.969,-0.104,-0.509,2.123,1.0,211.0,188.0,0.14,1098.0
1099.0,-0.524,-0.097,0.837,-0.588,-0.109,0.94,-1.0,-211.0,188.0,0.14,1099.0
1101.0,-0.196,0.047,0.977,-0.431,0.103,2.15,-1.0,-211.0,188.0,0.14,1101.0
1221.0,-0.451,0.298,-0.826,-0.401,0.265,-0.735,1.0,211.0,188.0,0.14,1221.0
1222.0,-0.083,0.348,-0.933,-0.301,1.261,-3.379,-1.0,-211.0,188.0,0.14,1222.0
1223.0,-0.387,-0.139,-0.909,-0.813,-0.292,-1.907,1.0,211.0,188.0,0.14,1223.0
1224.0,-0.642,0.272,0.654,-0.305,0.129,0.31,-1.0,-211.0,188.0,0.14,1224.0
1231.0,0.467,-0.815,-0.111,0.201,-0.351,-0.048,1.0,211.0,188.0,0.14,1231.0
1234.0,0.592,-0.694,0.395,0.798,-0.936,0.533,-1.0,-211.0,188.0,0.14,1234.0
1235.0,0.694,-0.534,-0.452,2.016,-1.549,-1.312,1.0,321.0,188.0,0.494,1235.0
1237.0,0.766,-0.538,-0.34,1.121,-0.788,-0.497,1.0,211.0,188.0,0.14,1237.0
1238.0,0.364,-0.248,-0.898,2.558,-1.744,-6.309,-1.0,-211.0,188.0,0.14,1238.0
1239.0,0.133,-0.403,-0.899,0.171,-0.52,-1.163,1.0,211.0,188.0,0.14,1239.0
1240.0,0.429,-0.279,-0.852,0.55,-0.358,-1.093,-1.0,-211.0,188.0,0.14,1240.0
1241.0,0.647,-0.286,-0.66,0.356,-0.157,-0.364,1.0,211.0,188.0,0.14,1241.0
1243.0,0.183,-0.331,-0.925,0.904,-1.639,-4.579,-1.0,-211.0,188.0,0.14,1243.0
1244.0,0.327,-0.107,-0.937,0.779,-0.255,-2.233,1.0,211.0,188.0,0.14,1244.0
1252.0,0.073,-0.357,-0.929,0.155,-0.761,-1.979,1.0,211.0,188.0,0.14,1252.0
1306.0,-0.256,0.166,-0.952,-1.336,0.867,-4.975,-1.0,-211.0,188.0,0.14,1306.0
