PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,726.144,-348.378,199.869,340.545,500.0,1.0,1.0,188.0,992.0
15.0,673.983,305.218,-262.916,204.865,500.0,-1.0,1.0,188.0,993.0
