PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1347.512,-256.939,-201.029,-1208.04,500.0,1.0,1.0,839.0,1756.0
15.0,724.939,281.936,289.669,334.874,500.0,-1.0,1.0,839.0,1757.0
