val_loss,eff,pur,current_lr,epoch,step,train_loss
0.005924325902014971,0.9532053470611572,0.040492184460163116,0.0001250000059371814,0,69,
,,,,0,69,0.010050524957478046
0.005244831554591656,0.9523957371711731,0.058726754039525986,0.0002500000118743628,1,139,
,,,,1,139,0.009488672949373722
0.004945297259837389,0.9375858902931213,0.07616040110588074,0.00037500003236345947,2,209,
,,,,2,209,0.00920029915869236
0.004995495546609163,0.9407047033309937,0.07684740424156189,0.0003499999875202775,3,279,
,,,,3,279,0.009077612310647964
0.004909418523311615,0.9529322385787964,0.08072983473539352,0.0006249999278225005,4,349,
,,,,4,349,0.009059794247150421
0.004684660583734512,0.963347315788269,0.09290872514247894,0.0007500000647269189,5,419,
,,,,5,419,0.008962185122072697
0.004681709688156843,0.950027585029602,0.09424479305744171,0.0008749999688006938,6,489,
,,,,6,489,0.008860551752150059
0.004707735031843185,0.9673360586166382,0.09044838696718216,0.000699999975040555,7,559,
,,,,7,559,0.008752045221626759
0.004627024754881859,0.9657747149467468,0.09580271691083908,0.000699999975040555,8,629,
,,,,8,629,0.008701597340404987
0.004577520303428173,0.9664373993873596,0.10749423503875732,0.000699999975040555,9,699,
,,,,9,699,0.008650903590023518
0.0044618514366447926,0.9587582349777222,0.1296078860759735,0.000699999975040555,10,769,
,,,,10,769,0.008554029278457165
0.004641025327146053,0.963957667350769,0.10643249750137329,0.0004900000058114529,11,839,
,,,,11,839,0.008594034239649773
0.004499190486967564,0.9777992963790894,0.10723167657852173,0.0004900000058114529,12,909,
,,,,12,909,0.008527873083949089
0.00452352873980999,0.9633073210716248,0.11940832436084747,0.0004900000058114529,13,979,
,,,,13,979,0.008403907530009747
0.004483943339437246,0.9729588031768799,0.12317230552434921,0.0004900000058114529,14,1049,
,,,,14,1049,0.008323458023369312
0.004516669549047947,0.9764302968978882,0.12195232510566711,0.0003430000215303153,15,1119,
,,,,15,1119,0.008411163464188576
0.004427276086062193,0.9747512340545654,0.14508292078971863,0.0003430000215303153,16,1189,
,,,,16,1189,0.008310236036777496
0.00445153983309865,0.9676705598831177,0.1278277337551117,0.0003430000215303153,17,1259,
,,,,17,1259,0.008465364575386047
0.004368132445961237,0.9771633148193359,0.13812951743602753,0.0003430000215303153,18,1329,
,,,,18,1329,0.008187683299183846
0.0045522721484303474,0.945200502872467,0.13124345242977142,0.00024009998014662415,19,1399,
,,,,19,1399,0.00816024374216795
0.004366144072264433,0.9760342240333557,0.14209255576133728,0.00024009998014662415,20,1469,
,,,,20,1469,0.008145595900714397
0.004418727941811085,0.9706477522850037,0.1296190619468689,0.00024009998014662415,21,1539,
,,,,21,1539,0.00821762066334486
0.0043526506051421165,0.9776411056518555,0.14505943655967712,0.00024009998014662415,22,1609,
,,,,22,1609,0.007907847873866558
0.004314432851970196,0.9740590453147888,0.17083632946014404,0.0001680699788266793,23,1679,
,,,,23,1679,0.008078765124082565
0.004227300174534321,0.9767263531684875,0.17834427952766418,0.0001680699788266793,24,1749,
,,,,24,1749,0.007839557714760303
0.004149096552282572,0.9740414023399353,0.17899146676063538,0.0001680699788266793,25,1819,
,,,,25,1819,0.0077809360809624195
0.004098567180335522,0.9760329127311707,0.1830310970544815,0.0001680699788266793,26,1889,
,,,,26,1889,0.007788295391947031
0.004233257845044136,0.9449261426925659,0.1624947190284729,0.00011764898954425007,27,1959,
,,,,27,1959,0.007749105338007212
0.003970556892454624,0.9788593053817749,0.20215192437171936,0.00011764898954425007,28,2029,
,,,,28,2029,0.007443247362971306
0.004102608188986778,0.9787690043449402,0.1863398402929306,0.00011764898954425007,29,2099,
,,,,29,2099,0.007618654519319534
0.004054210148751736,0.9797288179397583,0.1794367879629135,0.00011764898954425007,30,2169,
,,,,30,2169,0.007722869981080294
0.003978785593062639,0.9789455533027649,0.21280674636363983,8.235430141212419e-05,31,2239,
,,,,31,2239,0.007276503369212151
0.003971495199948549,0.9791967272758484,0.22303079068660736,8.235430141212419e-05,32,2309,
,,,,32,2309,0.007144386414438486
0.003858579322695732,0.9797288179397583,0.21846738457679749,8.235430141212419e-05,33,2379,
,,,,33,2379,0.00740939611569047
0.0038691870868206024,0.9791218042373657,0.21749556064605713,8.235430141212419e-05,34,2449,
,,,,34,2449,0.007406949065625668
0.0040712845511734486,0.9529634714126587,0.2158985137939453,5.764800152974203e-05,35,2519,
,,,,35,2519,0.007180305663496256
0.0038407600950449705,0.9802007079124451,0.2351938635110855,5.764800152974203e-05,36,2589,
,,,,36,2589,0.007036461494863033
0.004021942615509033,0.9685369729995728,0.20700746774673462,5.764800152974203e-05,37,2659,
,,,,37,2659,0.007239471189677715
0.0038231101352721453,0.98179030418396,0.23134908080101013,5.764800152974203e-05,38,2729,
,,,,38,2729,0.007158433552831411
0.0039717466570436954,0.9832417964935303,0.2145562767982483,4.0353606891585514e-05,39,2799,
,,,,39,2799,0.007100862916558981
0.0038185054436326027,0.9817575216293335,0.24215075373649597,4.0353606891585514e-05,40,2869,
,,,,40,2869,0.006890647113323212
0.0038057586643844843,0.9833695292472839,0.24625767767429352,4.0353606891585514e-05,41,2939,
,,,,41,2939,0.006832857616245747
0.003781213192269206,0.9836320281028748,0.2442101091146469,4.0353606891585514e-05,42,3009,
,,,,42,3009,0.006790738552808762
0.003790286835283041,0.9841431975364685,0.24458421766757965,2.824752482410986e-05,43,3079,
,,,,43,3079,0.006794879212975502
0.0037548658438026905,0.9840061068534851,0.25167325139045715,2.824752482410986e-05,44,3149,
,,,,44,3149,0.006728821899741888
0.003764472436159849,0.9841064810752869,0.2524304687976837,2.824752482410986e-05,45,3219,
,,,,45,3219,0.0067736441269516945
0.0037873834371566772,0.984182596206665,0.25306937098503113,2.824752482410986e-05,46,3289,
,,,,46,3289,0.006878773681819439
0.0037641231901943684,0.9844059944152832,0.25485488772392273,1.9773267922573723e-05,47,3359,
,,,,47,3359,0.00677183922380209
0.003758605569601059,0.9846430420875549,0.25519782304763794,1.9773267922573723e-05,48,3429,
,,,,48,3429,0.0066508823074400425
0.003832463175058365,0.9738777875900269,0.2675650715827942,1.9773267922573723e-05,49,3499,
,,,,49,3499,0.006755354348570108
0.003751041367650032,0.9847684502601624,0.2548953890800476,1.9773267922573723e-05,50,3569,
,,,,50,3569,0.006712308619171381
0.0038238235283643007,0.9764437675476074,0.26471376419067383,1.3841287000104785e-05,51,3639,
,,,,51,3639,0.006751249544322491
0.003756087739020586,0.9855987429618835,0.2608455717563629,1.3841287000104785e-05,52,3709,
,,,,52,3709,0.006700286641716957
0.0037497791927307844,0.9857105016708374,0.26192429661750793,1.3841287000104785e-05,53,3779,
,,,,53,3779,0.0066449567675590515
0.003745827591046691,0.9857105016708374,0.2614767849445343,1.3841287000104785e-05,54,3849,
,,,,54,3849,0.006644511129707098
0.0037447516806423664,0.9859338998794556,0.26152974367141724,9.688900718174409e-06,55,3919,
,,,,55,3919,0.006640744861215353
0.0037351304199546576,0.9864698052406311,0.25421327352523804,9.688900718174409e-06,56,3989,
,,,,56,3989,0.006626861169934273
0.0037338777910917997,0.9864698052406311,0.25434011220932007,9.688900718174409e-06,57,4059,
,,,,57,4059,0.006629108916968107
0.0037325150333344936,0.9864698052406311,0.2545672059059143,9.688900718174409e-06,58,4129,
,,,,58,4129,0.00662503344938159
0.0037300395779311657,0.9864698052406311,0.25454574823379517,6.782230229873676e-06,59,4199,
,,,,59,4199,0.00662694638594985
0.0037199275102466345,0.9864698052406311,0.2580080032348633,6.782230229873676e-06,60,4269,
,,,,60,4269,0.006594606675207615
0.003719557309523225,0.9864698052406311,0.2578500807285309,6.782230229873676e-06,61,4339,
,,,,61,4339,0.006590554490685463
0.0037189912982285023,0.9866955876350403,0.2577724754810333,6.782230229873676e-06,62,4409,
,,,,62,4409,0.006593318190425634
0.0037162278313189745,0.9866955876350403,0.25740817189216614,4.7475618885073345e-06,63,4479,
,,,,63,4479,0.006613677833229303
0.0037276665680110455,0.9864698052406311,0.26040682196617126,4.7475618885073345e-06,64,4549,
,,,,64,4549,0.006579170003533363
0.003726873081177473,0.9864698052406311,0.26039713621139526,4.7475618885073345e-06,65,4619,
,,,,65,4619,0.006583192851394415
0.0037230828311294317,0.9865815043449402,0.2601860463619232,4.7475618885073345e-06,66,4689,
,,,,66,4689,0.006580541841685772
