particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
561.0,-0.358,0.41,0.808,-0.221,0.253,0.499,1.0,211.0,54.0,0.14,561.0
566.0,-0.369,-0.357,-0.842,-0.308,-0.298,-0.702,1.0,211.0,54.0,0.14,566.0
567.0,-0.371,-0.916,0.031,-0.35,-0.865,0.029,-1.0,-211.0,54.0,0.14,567.0
573.0,-0.002,-0.167,0.983,-0.003,-0.336,1.973,-1.0,-211.0,54.0,0.14,573.0
576.0,0.125,-0.177,0.976,0.553,-0.785,4.319,-1.0,-211.0,54.0,0.14,576.0
588.0,-0.13,-0.929,-0.017,-0.052,-0.376,-0.007,1.0,211.0,54.0,0.14,588.0
590.0,-0.481,0.568,0.46,-0.139,0.164,0.133,-1.0,-211.0,54.0,0.14,590.0
621.0,-0.172,-0.02,-0.975,-0.178,-0.021,-1.007,1.0,211.0,54.0,0.14,621.0
631.0,0.377,0.528,0.518,0.094,0.132,0.13,-1.0,-211.0,54.0,0.14,631.0
635.0,0.028,-0.205,0.975,0.051,-0.368,1.749,-1.0,-211.0,54.0,0.14,635.0
636.0,-0.17,-0.154,0.972,-0.577,-0.524,3.305,1.0,211.0,54.0,0.14,636.0
640.0,-0.156,-0.213,0.964,-0.853,-1.165,5.264,1.0,211.0,54.0,0.14,640.0
642.0,-0.097,-0.166,0.981,-0.465,-0.795,4.684,-1.0,-211.0,54.0,0.14,642.0
685.0,-0.48,0.454,0.706,-0.933,0.883,1.37,1.0,321.0,54.0,0.494,685.0
857.0,-0.449,-0.102,0.883,-0.697,-0.158,1.372,-1.0,-211.0,54.0,0.14,857.0
860.0,-0.171,0.214,0.962,-1.588,1.987,8.95,-1.0,-211.0,54.0,0.14,860.0
864.0,0.526,0.47,0.643,0.247,0.22,0.301,1.0,211.0,54.0,0.14,864.0
865.0,0.135,-0.844,0.303,0.045,-0.28,0.1,-1.0,-211.0,54.0,0.14,865.0
867.0,0.468,-0.732,0.467,0.403,-0.632,0.403,1.0,211.0,54.0,0.14,867.0
981.0,-0.143,-0.096,-0.983,-0.318,-0.213,-2.187,1.0,211.0,54.0,0.14,981.0
982.0,-0.033,0.171,-0.984,-0.093,0.487,-2.809,-1.0,-211.0,54.0,0.14,982.0
999.0,0.21,-0.176,0.955,0.907,-0.76,4.119,1.0,321.0,54.0,0.494,999.0
1002.0,-0.063,-0.321,0.819,-0.066,-0.336,0.857,1.0,321.0,54.0,0.494,1002.0
1006.0,0.358,0.898,-0.189,0.295,0.739,-0.156,-1.0,-211.0,54.0,0.14,1006.0
1018.0,0.505,0.065,-0.858,0.973,0.125,-1.653,1.0,211.0,54.0,0.14,1018.0
1067.0,0.011,-0.347,-0.905,0.006,-0.197,-0.513,1.0,211.0,54.0,0.14,1067.0
1068.0,0.152,-0.148,-0.976,0.381,-0.369,-2.438,-1.0,-211.0,54.0,0.14,1068.0
1070.0,-0.581,-0.046,-0.806,-0.768,-0.061,-1.064,-1.0,-211.0,54.0,0.14,1070.0
1073.0,0.446,-0.442,-0.761,0.39,-0.387,-0.665,-1.0,-211.0,54.0,0.14,1073.0
1074.0,0.643,-0.099,0.715,0.352,-0.054,0.391,1.0,211.0,54.0,0.14,1074.0
1075.0,0.141,-0.923,-0.216,0.069,-0.449,-0.105,-1.0,-211.0,54.0,0.14,1075.0
1077.0,-0.082,-0.584,0.688,-0.027,-0.192,0.226,1.0,211.0,54.0,0.14,1077.0
1079.0,0.397,0.09,0.827,0.143,0.032,0.297,-1.0,-211.0,54.0,0.14,1079.0
1080.0,-0.045,-0.28,0.951,-0.052,-0.319,1.082,1.0,211.0,54.0,0.14,1080.0
1083.0,-0.161,-0.298,0.928,-0.145,-0.27,0.841,-1.0,-211.0,54.0,0.14,1083.0
1085.0,0.711,0.352,0.383,0.21,0.104,0.113,1.0,211.0,54.0,0.14,1085.0
1103.0,0.352,-0.01,0.903,0.199,-0.006,0.512,1.0,211.0,54.0,0.14,1103.0
1153.0,-0.193,0.036,-0.98,-0.796,0.148,-4.034,-1.0,-211.0,54.0,0.14,1153.0
1155.0,-0.22,0.221,-0.909,-0.111,0.111,-0.457,1.0,211.0,54.0,0.14,1155.0
1159.0,-0.154,0.12,-0.981,-1.582,1.237,-10.085,1.0,211.0,54.0,0.14,1159.0
1160.0,-0.217,0.086,-0.972,-1.704,0.675,-7.622,-1.0,-211.0,54.0,0.14,1160.0
1161.0,-0.349,-0.102,-0.93,-0.952,-0.277,-2.537,1.0,211.0,54.0,0.14,1161.0
1163.0,-0.385,-0.556,-0.703,-0.244,-0.352,-0.445,1.0,211.0,54.0,0.14,1163.0
1164.0,-0.278,-0.095,-0.955,-0.78,-0.266,-2.684,-1.0,-211.0,54.0,0.14,1164.0
1171.0,-0.616,0.477,-0.219,-0.146,0.113,-0.052,-1.0,-211.0,54.0,0.14,1171.0
1173.0,-0.634,0.135,0.745,-0.558,0.119,0.657,1.0,211.0,54.0,0.14,1173.0
