PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1037.169,-466.707,722.564,-292.924,500.0,1.0,1.0,54.0,578.0
15.0,1144.344,363.793,-844.803,-462.045,500.0,-1.0,1.0,54.0,579.0
