"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.396774193548387,-16.6,1,90
2,5.05,1.3801980198019803,-27.,2,90
3,8.85,1.3451977401129944,-47.4,3,90
4,12.25,1.314285714285714,-65.64,4,90
5,29.9,1.1516789297658863,-161.92000000000002,5,90
6,37.1,1.0834177897574122,-202.36,6,90
7,44.3,1.0133227990970655,-243.8,7,90
8,51.4,0.9420116731517509,-285.92,8,90
9,3.1,2.8403225806451613,-1.48,1,94
10,5.05,2.8485148514851484,-2.4,2,94
11,8.85,2.8649717514124293,-4.24,3,94
12,12.25,2.880408163265306,-5.84,4,94
13,29.9,2.958795986622073,-14.32,5,94
14,37.1,2.9909002695417786,-17.8,6,94
15,44.3,3.0234672686230244,-21.28,7,94
16,51.4,3.055634241245136,-24.76,8,94
17,3.1,-0.49838709677419357,-2.08,1,95
18,5.05,-0.504950495049505,-3.4,2,95
19,8.85,-0.5186440677966102,-6.,3,95
20,12.25,-0.5306122448979591,-8.28,4,95
21,29.9,-0.5943745819397993,-20.28,5,95
22,37.1,-0.6205229110512128,-25.16,6,95
23,44.3,-0.6466139954853273,-30.080000000000002,7,95
24,51.4,-0.6725914396887159,-34.96,8,95
25,3.1,2.6596774193548387,-3.08,1,96
26,5.05,2.6712871287128714,-5.04,2,96
27,8.85,2.6937853107344636,-8.84,3,96
28,12.25,2.713877551020408,-12.24,4,96
29,29.9,2.818247491638796,-30.04,5,96
30,37.1,2.8612237196765493,-37.36,6,96
31,44.3,2.904735891647855,-44.76,7,96
32,51.4,2.948077821011673,-52.160000000000004,8,96
33,3.1,-0.5806451612903226,3.36,1,97
34,5.05,-0.5900990099009901,5.48,2,97
35,8.85,-0.6084745762711865,9.56,3,97
36,12.25,-0.6248979591836734,13.280000000000001,4,97
37,29.9,-0.712066889632107,32.480000000000004,5,97
38,37.1,-0.7479083557951481,40.36,6,97
39,44.3,-0.7839954853273137,48.32,7,97
40,51.4,-0.8198365758754863,56.24,8,97
41,3.1,-1.9241935483870967,-18.72,1,132
42,5.05,-1.9287128712871286,-30.52,2,132
43,8.85,-1.9378531073446328,-53.480000000000004,3,132
44,12.25,-1.9465306122448978,-74.04,4,132
45,29.9,-1.9899665551839463,-180.8,5,132
46,37.1,-2.007741239892183,-224.48000000000002,6,132
47,44.3,-2.025571106094808,-268.2,7,132
48,51.4,-2.0431750972762646,-311.40000000000003,8,132
49,3.1,1.2580645161290323,-1.08,1,152
50,5.05,1.2198019801980198,-1.76,2,152
51,8.85,1.1451977401129945,-3.08,3,152
52,12.25,1.0767346938775508,-4.28,4,152
53,29.9,0.6926220735785953,-11.08,5,152
54,37.1,0.504409703504043,-14.4,6,152
55,44.3,0.2660902934537246,-18.64,7,152
56,3.1,1.914516129032258,6.88,1,154
57,5.05,1.9485148514851485,11.24,2,154
58,8.85,2.0146892655367235,19.72,3,154
59,12.25,2.073877551020408,27.400000000000002,4,154
60,29.9,2.4013779264214046,69.72,5,154
61,37.1,2.5533908355795143,89.32000000000001,6,154
62,44.3,2.7272911963882613,111.8,7,154
63,3.1,-1.3951612903225807,-4.76,1,155
64,5.05,-1.4356435643564356,-7.76,2,155
65,8.85,-1.5169491525423728,-13.64,3,155
66,12.25,-1.590612244897959,-19.,4,155
67,29.9,-2.011571906354515,-49.64,5,155
68,37.1,-2.227962264150943,-65.36,6,155
69,3.1,-0.932258064516129,1.2,1,224
70,5.05,-0.9742574257425742,1.96,2,224
71,8.85,-1.0559322033898306,3.44,3,224
72,12.25,-1.130612244897959,4.76,4,224
73,29.9,-1.558086956521739,12.48,5,224
74,37.1,-1.779730458221024,16.44,6,224
75,3.1,-0.36451612903225805,8.76,1,225
76,5.05,-0.3445544554455446,14.32,2,225
77,8.85,-0.3073446327683616,25.080000000000002,3,225
78,12.25,-0.2730612244897959,34.76,4,225
79,29.9,-0.09324414715719063,85.96000000000001,5,225
80,37.1,-0.017320754716981128,107.60000000000001,6,225
81,44.3,0.061092550790067715,129.92000000000002,7,225
82,51.4,0.1416887159533074,152.8,8,225
83,3.1,-2.574193548387097,-14.56,1,307
84,5.05,-2.5623762376237624,-23.72,2,307
85,8.85,-2.5395480225988702,-41.6,3,307
86,12.25,-2.5191836734693873,-57.6,4,307
87,29.9,-2.4108160535117054,-141.24,5,307
88,37.1,-2.3660700808625332,-175.8,6,307
89,44.3,-2.3209796839729115,-210.68,7,307
90,51.4,-2.2758832684824903,-245.56,8,307
91,3.1,-0.5532258064516129,-14.92,1,312
92,5.05,-0.5574257425742575,-24.28,2,312
93,8.85,-0.5638418079096046,-42.56,3,312
94,12.25,-0.5697959183673469,-58.92,4,312
95,29.9,-0.5999464882943143,-143.88,5,312
96,37.1,-0.6123665768194069,-178.56,6,312
97,44.3,-0.6247404063205417,-213.28,7,312
98,51.4,-0.6370038910505836,-247.56,8,312
99,3.1,-0.6129032258064516,-15.68,1,314
100,5.05,-0.6148514851485148,-25.52,2,314
101,8.85,-0.6209039548022599,-44.76,3,314
102,12.25,-0.6257142857142857,-61.96,4,314
103,29.9,-0.651571906354515,-151.28,5,314
104,37.1,-0.6621293800539083,-187.72,6,314
105,44.3,-0.6727088036117381,-224.20000000000002,7,314
106,51.4,-0.6831089494163424,-260.2,8,314
107,3.1,-1.1112903225806452,-11.200000000000001,1,318
108,5.05,-1.103960396039604,-18.240000000000002,2,318
109,8.85,-1.0875706214689267,-32.,3,318
110,12.25,-1.073469387755102,-44.32,4,318
111,29.9,-0.9998729096989966,-108.36,5,318
112,37.1,-0.9695956873315362,-134.68,6,318
113,44.3,-0.9391828442437922,-161.08,7,318
114,51.4,-0.9090038910505837,-187.28,8,318
115,3.1,-0.5016129032258064,-13.040000000000001,1,320
116,5.05,-0.502970297029703,-21.240000000000002,2,320
117,8.85,-0.5067796610169492,-37.2,3,320
118,12.25,-0.509795918367347,-51.480000000000004,4,320
119,29.9,-0.5256923076923077,-125.68,5,320
120,37.1,-0.5321778975741239,-155.92000000000002,6,320
121,44.3,-0.5387042889390519,-186.20000000000002,7,320
122,51.4,-0.5450583657587549,-216.08,8,320
123,3.1,2.5483870967741935,-0.16,1,405
124,5.05,2.5623762376237624,-0.24,2,405
125,8.85,2.5887005649717514,-0.44,3,405
126,12.25,2.6122448979591835,-0.6,4,405
127,29.9,2.7362608695652173,-1.48,5,405
128,37.1,2.787450134770889,-1.84,6,405
129,44.3,2.8396523702031597,-2.2,7,405
130,51.4,2.891918287937743,-2.56,8,405
131,3.1,-3.024193548387097,4.28,1,408
132,5.05,-3.010891089108911,6.96,2,408
133,8.85,-2.984180790960452,12.24,3,408
134,12.25,-2.9599999999999995,16.92,4,408
135,29.9,-2.8333712374581936,41.6,5,408
136,37.1,-2.780760107816711,51.84,6,408
137,44.3,-2.727751693002257,62.24,7,408
138,51.4,-2.673894941634241,72.64,8,408
139,3.1,-2.764516129032258,4.48,1,410
140,5.05,-2.7702970297029705,7.32,2,410
141,8.85,-2.78135593220339,12.8,3,410
142,12.25,-2.7914285714285714,17.72,4,410
143,29.9,-2.8438327759197324,43.28,5,410
144,37.1,-2.8652560646900267,53.76,6,410
145,44.3,-2.8867765237020313,64.24,7,410
146,51.4,-2.908058365758755,74.60000000000001,8,410
147,3.1,0.482258064516129,9.96,1,429
148,5.05,0.49405940594059405,16.240000000000002,2,429
149,8.85,0.5163841807909605,28.48,3,429
150,12.25,0.5371428571428571,39.480000000000004,4,429
151,29.9,0.6436120401337793,96.76,5,429
152,37.1,0.6875148247978435,120.4,6,429
153,44.3,0.7319593679458238,144.28,7,429
154,51.4,0.7763112840466926,168.16,8,429
155,3.1,-0.10967741935483871,2.32,1,433
156,5.05,-0.10594059405940594,3.8000000000000003,2,433
157,8.85,-0.09943502824858758,6.640000000000001,3,433
158,12.25,-0.09346938775510204,9.16,4,433
159,29.9,-0.06163210702341137,22.400000000000002,5,433
160,37.1,-0.04866307277628032,27.8,6,433
161,44.3,-0.03568848758465011,33.24,7,433
162,51.4,-0.02288715953307393,38.56,8,433
163,3.1,-0.5580645161290323,-14.96,1,460
164,5.05,-0.5633663366336634,-24.36,2,460
165,8.85,-0.572316384180791,-42.68,3,460
166,12.25,-0.5804081632653061,-59.08,4,460
167,29.9,-0.6230301003344482,-144.36,5,460
168,37.1,-0.640409703504043,-179.20000000000002,6,460
169,44.3,-0.6578961625282166,-214.08,7,460
170,51.4,-0.6750389105058365,-248.56,8,460
171,3.1,-0.41935483870967744,-13.08,1,461
172,5.05,-0.4178217821782178,-21.28,2,461
173,8.85,-0.4146892655367232,-37.32,3,461
174,12.25,-0.4118367346938775,-51.64,4,461
175,29.9,-0.3961739130434782,-126.08,5,461
176,37.1,-0.38985444743935305,-156.44,6,461
177,3.1,-1.1822580645161291,-13.120000000000001,1,463
178,5.05,-1.195049504950495,-21.36,2,463
179,8.85,-1.2192090395480226,-37.480000000000004,3,463
