PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,535.942,118.296,122.209,91.131,500.0,1.0,1.0,430.0,1404.0
15.0,871.75,133.302,-418.559,-563.016,500.0,-1.0,1.0,430.0,1405.0
