PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,746.304,-305.796,-436.602,-151.119,500.0,1.0,1.0,397.0,1536.0
15.0,913.575,309.998,405.624,569.201,500.0,-1.0,1.0,397.0,1537.0
