PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1159.367,-399.044,-37.684,966.165,500.0,1.0,1.0,978.0,1579.0
15.0,1890.124,451.454,37.248,1765.607,500.0,-1.0,1.0,978.0,1580.0
