particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
159.0,0.315,-0.612,0.612,0.113,-0.219,0.219,-1.0,-211.0,658.0,0.14,159.0
161.0,-0.37,-0.565,0.698,-0.218,-0.333,0.412,1.0,211.0,658.0,0.14,161.0
188.0,-0.174,0.038,0.978,-0.81,0.176,4.541,-1.0,-321.0,658.0,0.494,188.0
645.0,-0.191,0.6,0.756,-0.15,0.473,0.596,1.0,211.0,658.0,0.14,645.0
703.0,-0.206,0.302,-0.899,-0.119,0.175,-0.52,1.0,211.0,658.0,0.14,703.0
706.0,-0.506,-0.782,0.026,-0.194,-0.3,0.01,-1.0,-211.0,658.0,0.14,706.0
708.0,0.557,0.658,0.49,0.575,0.679,0.505,1.0,211.0,658.0,0.14,708.0
768.0,0.56,0.245,0.491,0.445,0.194,0.39,-1.0,-321.0,658.0,0.494,768.0
769.0,-0.953,-0.009,-0.239,-0.725,-0.006,-0.182,1.0,211.0,658.0,0.14,769.0
911.0,-0.005,0.505,-0.845,-0.004,0.407,-0.68,1.0,211.0,658.0,0.14,911.0
913.0,-0.312,0.196,-0.929,-1.25,0.785,-3.718,-1.0,-211.0,658.0,0.14,913.0
914.0,0.135,-0.194,-0.968,0.208,-0.299,-1.496,1.0,211.0,658.0,0.14,914.0
919.0,-0.547,0.38,-0.678,-0.869,0.603,-1.077,-1.0,-321.0,658.0,0.494,919.0
926.0,0.589,0.754,-0.222,0.445,0.569,-0.168,1.0,211.0,658.0,0.14,926.0
929.0,0.284,0.811,-0.281,0.327,0.935,-0.324,1.0,321.0,658.0,0.494,929.0
930.0,0.529,0.12,0.123,0.314,0.071,0.073,-1.0,-321.0,658.0,0.494,930.0
963.0,-0.123,0.198,0.97,-0.265,0.429,2.098,-1.0,-211.0,658.0,0.14,963.0
978.0,-0.305,-0.181,0.929,-0.408,-0.241,1.241,-1.0,-211.0,658.0,0.14,978.0
1052.0,-0.158,-0.096,0.963,-0.399,-0.243,2.426,1.0,321.0,658.0,0.494,1052.0
1053.0,-0.179,-0.434,0.877,-0.236,-0.574,1.161,-1.0,-211.0,658.0,0.14,1053.0
1126.0,0.475,0.323,0.795,0.339,0.231,0.567,-1.0,-211.0,658.0,0.14,1126.0
1128.0,0.892,-0.101,0.396,0.653,-0.074,0.29,-1.0,-211.0,658.0,0.14,1128.0
1136.0,-0.425,-0.33,0.787,-0.196,-0.152,0.363,1.0,211.0,658.0,0.14,1136.0
1198.0,-0.456,-0.046,-0.797,-0.162,-0.016,-0.284,1.0,211.0,658.0,0.14,1198.0
1205.0,-0.246,0.159,-0.955,-0.967,0.627,-3.756,-1.0,-211.0,658.0,0.14,1205.0
1211.0,-0.376,0.465,-0.787,-0.348,0.431,-0.729,1.0,211.0,658.0,0.14,1211.0
1216.0,-0.18,0.719,-0.572,-0.071,0.284,-0.226,1.0,211.0,658.0,0.14,1216.0
1217.0,-0.017,0.99,-0.061,-0.018,1.077,-0.067,-1.0,-211.0,658.0,0.14,1217.0
1219.0,0.006,0.971,0.211,0.008,1.25,0.272,1.0,211.0,658.0,0.14,1219.0
1223.0,-0.321,0.907,-0.002,-0.164,0.464,-0.001,1.0,211.0,658.0,0.14,1223.0
1224.0,0.466,0.651,-0.36,0.136,0.19,-0.105,-1.0,-211.0,658.0,0.14,1224.0
1226.0,0.059,0.774,0.617,0.063,0.825,0.658,-1.0,-211.0,658.0,0.14,1226.0
1255.0,-0.237,0.944,0.219,-0.493,1.965,0.455,-1.0,-211.0,658.0,0.14,1255.0
1262.0,0.324,-0.047,0.93,0.268,-0.039,0.771,1.0,211.0,658.0,0.14,1262.0
1405.0,-0.085,-0.192,-0.959,-0.063,-0.142,-0.709,-1.0,-211.0,658.0,0.14,1405.0
1411.0,0.093,0.517,0.82,0.057,0.321,0.509,-1.0,-211.0,658.0,0.14,1411.0
1413.0,0.241,0.081,0.918,0.111,0.037,0.423,1.0,211.0,658.0,0.14,1413.0
1479.0,-0.14,0.361,-0.914,-0.158,0.407,-1.03,1.0,211.0,658.0,0.14,1479.0
1480.0,-0.394,0.383,-0.832,-0.793,0.771,-1.674,-1.0,-211.0,658.0,0.14,1480.0
1483.0,0.341,0.865,-0.256,0.181,0.459,-0.136,-1.0,-211.0,658.0,0.14,1483.0
1650.0,-0.034,-0.228,0.973,-0.209,-1.401,5.968,1.0,211.0,658.0,0.14,1650.0
1653.0,-0.016,-0.486,0.873,-0.086,-2.624,4.71,1.0,211.0,658.0,0.14,1653.0
1656.0,0.403,-0.111,0.9,0.461,-0.127,1.03,1.0,211.0,658.0,0.14,1656.0
1657.0,0.27,0.016,0.961,0.652,0.039,2.317,-1.0,-211.0,658.0,0.14,1657.0
1658.0,0.288,0.16,0.941,1.95,1.083,6.365,1.0,321.0,658.0,0.494,1658.0
1659.0,0.187,0.022,0.98,1.409,0.166,7.372,-1.0,-321.0,658.0,0.494,1659.0
1669.0,-0.251,-0.076,0.961,-0.403,-0.122,1.54,-1.0,-211.0,658.0,0.14,1669.0
1678.0,0.845,-0.46,0.252,1.149,-0.626,0.342,1.0,211.0,658.0,0.14,1678.0
1680.0,0.41,-0.568,0.711,0.88,-1.221,1.527,-1.0,-211.0,658.0,0.14,1680.0
1688.0,-0.772,-0.319,0.208,-0.748,-0.309,0.202,-1.0,-321.0,658.0,0.494,1688.0
1689.0,-0.845,-0.47,-0.201,-0.764,-0.425,-0.182,1.0,211.0,658.0,0.14,1689.0
1692.0,-0.934,-0.223,-0.22,-0.752,-0.18,-0.177,1.0,211.0,658.0,0.14,1692.0
1698.0,-0.481,0.668,0.407,-0.17,0.236,0.143,1.0,211.0,658.0,0.14,1698.0
1699.0,-0.472,0.878,0.074,-2.466,4.583,0.386,-1.0,-211.0,658.0,0.14,1699.0
1732.0,0.208,0.044,-0.974,0.385,0.081,-1.808,1.0,211.0,658.0,0.14,1732.0
1733.0,-0.226,0.023,-0.965,-0.242,0.024,-1.035,-1.0,-211.0,658.0,0.14,1733.0
1734.0,0.183,-0.755,-0.535,0.077,-0.318,-0.225,1.0,211.0,658.0,0.14,1734.0
1737.0,-0.098,-0.367,0.92,-0.142,-0.53,1.327,-1.0,-211.0,658.0,0.14,1737.0
1774.0,-0.438,0.079,-0.882,-0.396,0.072,-0.799,-1.0,-211.0,658.0,0.14,1774.0
1777.0,0.421,-0.448,-0.758,0.27,-0.287,-0.485,1.0,211.0,658.0,0.14,1777.0
1783.0,-0.349,-0.214,-0.909,-0.644,-0.394,-1.677,1.0,211.0,658.0,0.14,1783.0
1785.0,-0.332,-0.006,-0.934,-1.266,-0.022,-3.561,-1.0,-321.0,658.0,0.494,1785.0
1814.0,-0.235,0.016,-0.972,-3.225,0.221,-13.331,1.0,211.0,658.0,0.14,1814.0
1817.0,0.249,-0.593,0.672,0.095,-0.225,0.255,1.0,211.0,658.0,0.14,1817.0
1818.0,-0.252,0.085,0.932,-0.142,0.048,0.526,-1.0,-211.0,658.0,0.14,1818.0
