PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1062.53,668.976,560.555,342.374,500.0,1.0,1.0,557.0,757.0
15.0,1108.086,-735.591,-560.558,350.048,500.0,-1.0,1.0,557.0,758.0
