PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,561.489,-169.289,-174.115,79.344,500.0,1.0,1.0,801.0,851.0
15.0,812.235,246.995,149.514,571.284,500.0,-1.0,1.0,801.0,852.0
