PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,801.752,-139.186,291.38,537.151,500.0,1.0,1.0,783.0,1106.0
15.0,612.02,147.399,-304.498,-100.616,500.0,-1.0,1.0,783.0,1107.0
