particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
84.0,0.094,0.187,0.963,0.077,0.154,0.791,1.0,211.0,219.0,0.14,84.0
89.0,-0.155,0.175,-0.882,-0.187,0.211,-1.064,1.0,321.0,219.0,0.494,89.0
169.0,0.77,-0.198,-0.521,0.346,-0.089,-0.234,-1.0,-211.0,219.0,0.14,169.0
170.0,-0.077,0.709,-0.349,-0.018,0.163,-0.08,1.0,211.0,219.0,0.14,170.0
251.0,0.157,0.587,-0.79,0.27,1.012,-1.361,-1.0,-211.0,219.0,0.14,251.0
252.0,-0.423,0.084,-0.892,-0.439,0.087,-0.924,1.0,211.0,219.0,0.14,252.0
258.0,-0.179,-0.05,-0.982,-0.92,-0.258,-5.049,1.0,211.0,219.0,0.14,258.0
271.0,-0.283,-0.194,0.816,-0.301,-0.206,0.866,-1.0,-321.0,219.0,0.494,271.0
272.0,-0.017,0.426,-0.441,-0.011,0.267,-0.276,1.0,321.0,219.0,0.494,272.0
289.0,-0.063,-0.44,0.891,-0.091,-0.643,1.302,1.0,211.0,219.0,0.14,289.0
290.0,0.135,0.121,0.977,0.168,0.151,1.217,-1.0,-211.0,219.0,0.14,290.0
291.0,0.193,-0.329,-0.886,0.102,-0.175,-0.47,1.0,211.0,219.0,0.14,291.0
294.0,0.628,-0.274,-0.474,0.158,-0.069,-0.12,-1.0,-211.0,219.0,0.14,294.0
388.0,-0.33,-0.847,0.372,-0.246,-0.631,0.277,1.0,211.0,219.0,0.14,388.0
389.0,-0.342,-0.422,-0.763,-0.137,-0.169,-0.305,-1.0,-211.0,219.0,0.14,389.0
409.0,-0.148,-0.258,-0.84,-0.161,-0.281,-0.913,-1.0,-321.0,219.0,0.494,409.0
427.0,0.647,-0.612,-0.102,0.204,-0.193,-0.032,1.0,211.0,219.0,0.14,427.0
434.0,-0.039,0.326,-0.941,-0.065,0.551,-1.59,-1.0,-211.0,219.0,0.14,434.0
439.0,-0.36,-0.156,-0.917,-0.753,-0.326,-1.919,1.0,211.0,219.0,0.14,439.0
459.0,-0.072,0.473,0.4,-0.046,0.299,0.253,-1.0,-321.0,219.0,0.494,459.0
460.0,0.692,-0.245,0.576,0.269,-0.095,0.224,1.0,211.0,219.0,0.14,460.0
466.0,0.094,-0.202,-0.927,0.043,-0.093,-0.427,1.0,211.0,219.0,0.14,466.0
513.0,0.193,0.357,0.908,0.258,0.477,1.213,1.0,211.0,219.0,0.14,513.0
627.0,0.19,0.16,0.938,0.11,0.093,0.543,1.0,211.0,219.0,0.14,627.0
