PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,625.623,-77.395,87.228,-357.498,500.0,1.0,1.0,843.0,2117.0
15.0,519.971,56.896,-1.075,-130.889,500.0,-1.0,1.0,843.0,2118.0
