PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,840.111,-210.039,-30.634,640.884,500.0,1.0,1.0,711.0,1476.0
15.0,939.91,178.757,4.355,775.537,500.0,-1.0,1.0,711.0,1477.0
