"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-0.38387096774193546,17.,1,86
2,5.05,-0.404950495049505,27.68,2,86
3,8.85,-0.44519774011299434,48.56,3,86
4,12.25,-0.4812244897959183,67.32000000000001,4,86
5,29.9,-0.6740869565217391,166.68,5,86
6,37.1,-0.7556981132075471,208.92000000000002,6,86
7,44.3,-0.8407133182844243,252.68,7,86
8,51.4,-0.9285175097276264,297.88,8,86
9,3.1,-0.2467741935483871,3.8000000000000003,1,130
10,5.05,-0.22574257425742575,6.2,2,130
11,8.85,-0.18418079096045198,10.92,3,130
12,12.25,-0.14693877551020407,15.120000000000001,4,130
13,29.9,0.052307692307692305,37.480000000000004,5,130
14,37.1,0.13664150943396225,47.04,6,130
15,44.3,0.22502934537246047,56.92,7,130
16,51.4,0.31631906614785993,67.2,8,130
17,3.1,2.3096774193548386,-0.2,1,172
18,5.05,2.289108910891089,-0.32,2,172
19,8.85,2.2491525423728813,-0.56,3,172
20,12.25,2.213061224489796,-0.76,4,172
21,29.9,2.0238528428093643,-1.92,5,172
22,37.1,1.9435902964959566,-2.4,6,172
23,44.3,1.8605598194130923,-2.88,7,172
24,51.4,1.7748793774319065,-3.4,8,172
25,3.1,0.22580645161290322,6.12,1,184
26,5.05,0.21287128712871287,9.96,2,184
27,8.85,0.18757062146892656,17.44,3,184
28,12.25,0.16489795918367345,24.12,4,184
29,29.9,0.04639464882943144,59.24,5,184
30,37.1,-0.0024743935309973044,73.8,6,184
31,44.3,-0.052496613995485324,88.52,7,184
32,51.4,-0.10213229571984435,103.24000000000001,8,184
33,3.1,-0.4532258064516129,12.92,1,185
34,5.05,-0.4504950495049505,21.04,2,185
35,8.85,-0.4435028248587571,36.88,3,185
36,12.25,-0.4371428571428571,51.04,4,185
37,29.9,-0.404247491638796,124.64,5,185
38,37.1,-0.3907708894878706,154.72,6,185
39,44.3,-0.3773769751693002,184.8,7,185
40,51.4,-0.36414396887159534,214.48000000000002,8,185
41,3.1,-2.9064516129032256,4.44,1,208
42,5.05,-2.9544554455445544,7.24,2,208
43,8.85,-3.0463276836158193,12.76,3,208
44,12.25,-3.131020408163265,17.8,4,208
45,29.9,2.6504080267558527,47.800000000000004,5,208
46,37.1,2.3527816711590295,65.56,6,208
47,3.1,0.12903225806451613,4.84,1,211
48,5.05,0.100990099009901,7.88,2,211
49,8.85,0.04576271186440678,13.8,3,211
50,12.25,-0.003673469387755102,19.16,4,211
51,29.9,-0.27131772575250834,48.120000000000005,5,211
52,37.1,-0.38985444743935305,60.92,6,211
53,44.3,-0.518058690744921,74.8,7,211
54,51.4,-0.6597587548638132,90.08,8,211
55,3.1,-2.911290322580645,-1.96,1,212
56,5.05,-2.9287128712871286,-3.2,2,212
57,8.85,-2.9610169491525427,-5.64,3,212
58,12.25,-2.990204081632653,-7.8,4,212
59,29.9,3.1397123745819395,-19.2,5,212
60,37.1,3.0760377358490563,-23.96,6,212
61,44.3,3.0101128668171553,-28.84,7,212
62,51.4,2.9441089494163424,-33.76,8,212
63,3.1,2.3435483870967744,-0.6,1,213
64,5.05,2.3613861386138613,-0.96,2,213
65,8.85,2.3977401129943505,-1.68,3,213
66,12.25,2.430204081632653,-2.32,4,213
67,29.9,2.600829431438127,-5.76,5,213
68,37.1,2.6727115902964957,-7.2,6,213
69,44.3,2.746708803611738,-8.68,7,213
70,51.4,2.822396887159533,-10.200000000000001,8,213
71,3.1,0.4306451612903226,-2.6,1,215
72,5.05,0.4158415841584158,-4.24,2,215
73,8.85,0.3887005649717514,-7.44,3,215
74,12.25,0.36448979591836733,-10.28,4,215
75,29.9,0.23754515050167221,-25.240000000000002,5,215
76,37.1,0.1850296495956873,-31.44,6,215
77,44.3,0.1313182844243792,-37.76,7,215
78,51.4,0.07765758754863814,-44.08,8,215
79,3.1,-1.9274193548387097,4.24,1,551
80,5.05,-1.9207920792079207,6.88,2,551
81,8.85,-1.9107344632768362,12.08,3,551
82,12.25,-1.9016326530612242,16.72,4,551
83,29.9,-1.8529431438127089,40.88,5,551
84,37.1,-1.8331590296495954,50.76,6,551
85,44.3,-1.8132054176072232,60.64,7,551
86,51.4,-1.793533073929961,70.44,8,551
87,3.1,-2.1048387096774195,-3.48,1,552
88,5.05,-2.120792079207921,-5.68,2,552
89,8.85,-2.151412429378531,-10.,3,552
90,12.25,-2.178367346938775,-13.84,4,552
91,29.9,-2.320869565217391,-34.04,5,552
92,37.1,-2.3799999999999994,-42.480000000000004,6,552
93,44.3,-2.440708803611738,-51.04,7,552
94,51.4,-2.5017782101167314,-59.68,8,552
95,3.1,-2.,1.84,1,553
96,5.05,-1.995049504950495,3.,2,553
97,8.85,-1.984180790960452,5.28,3,553
98,12.25,-1.9746938775510203,7.28,4,553
99,29.9,-1.9256053511705684,17.84,5,553
100,37.1,-1.905374663072776,22.12,6,553
101,44.3,-1.8851963882618508,26.44,7,553
102,51.4,-1.8651712062256809,30.72,8,553
103,3.1,-2.97741935483871,0.4,1,554
104,5.05,-2.991089108910891,0.64,2,554
105,8.85,-3.0175141242937853,1.12,3,554
106,12.25,-3.041224489795918,1.56,4,554
107,29.9,3.1191304347826083,3.8000000000000003,5,554
108,37.1,3.067973045822102,4.76,6,554
109,44.3,3.0163295711060947,5.68,7,554
110,51.4,2.964217898832685,6.640000000000001,8,554
111,3.1,-2.043548387096774,0.12,1,556
112,5.05,-2.0415841584158416,0.2,2,556
113,8.85,-2.0384180790960453,0.32,3,556
114,12.25,-2.0351020408163265,0.44,4,556
115,29.9,-2.019190635451505,1.08,5,556
116,37.1,-2.012506738544474,1.32,6,556
117,44.3,-2.006,1.56,7,556
118,51.4,-1.9994513618677041,1.84,8,556
119,3.1,-1.9967741935483871,-2.32,1,557
120,5.05,-2.010891089108911,-3.7600000000000002,2,557
121,8.85,-2.037853107344633,-6.5600000000000005,3,557
122,12.25,-2.0624489795918364,-9.120000000000001,4,557
123,29.9,-2.190782608695652,-22.36,5,557
124,37.1,-2.2438167115902963,-27.88,6,557
125,44.3,-2.2980316027088032,-33.480000000000004,7,557
126,51.4,-2.3522840466926067,-39.08,8,557
127,3.1,-2.109677419354839,-1.28,1,562
128,5.05,-2.107920792079208,-2.04,2,562
129,8.85,-2.1050847457627118,-3.6,3,562
130,12.25,-2.1020408163265305,-5.,4,562
131,29.9,-2.086508361204013,-12.16,5,562
132,37.1,-2.080140161725067,-15.120000000000001,6,562
133,44.3,-2.073846501128668,-18.04,7,562
134,51.4,-2.0675836575875484,-20.92,8,562
135,3.1,1.711290322580645,1.36,1,564
136,5.05,1.704950495049505,2.2,2,564
137,8.85,1.6926553672316385,3.88,3,564
138,12.25,1.6816326530612242,5.36,4,564
139,29.9,1.6249498327759195,13.16,5,564
140,37.1,1.601940700808625,16.32,6,564
141,44.3,1.5785823927765235,19.52,7,564
142,51.4,1.5556653696498053,22.68,8,564
143,3.1,0.7564516129032258,2.08,1,572
144,5.05,0.7594059405940594,3.4,2,572
145,8.85,0.7638418079096045,5.96,3,572
146,12.25,0.7677551020408162,8.24,4,572
147,29.9,0.789391304347826,20.12,5,572
148,37.1,0.79822102425876,24.96,6,572
149,44.3,0.8070203160270879,29.8,7,572
150,51.4,0.8157354085603112,34.56,8,572
151,3.1,0.617741935483871,4.92,1,573
