particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
221.0,0.482,-0.368,-0.766,1.113,-0.849,-1.766,-1.0,-321.0,652.0,0.494,221.0
223.0,-0.057,-0.452,-0.499,-0.038,-0.303,-0.335,1.0,321.0,652.0,0.494,223.0
225.0,0.089,-0.74,0.086,0.019,-0.156,0.018,-1.0,-211.0,652.0,0.14,225.0
234.0,-0.898,-0.198,0.32,-0.549,-0.121,0.195,-1.0,-211.0,652.0,0.14,234.0
236.0,0.189,0.056,0.979,0.512,0.151,2.65,1.0,211.0,652.0,0.14,236.0
534.0,0.143,-0.949,0.142,0.082,-0.546,0.082,-1.0,-211.0,652.0,0.14,534.0
537.0,-0.153,-0.564,0.808,-0.298,-1.104,1.581,-1.0,-211.0,652.0,0.14,537.0
538.0,0.124,-0.164,0.977,0.321,-0.423,2.529,1.0,211.0,652.0,0.14,538.0
539.0,-0.478,-0.445,0.745,-0.487,-0.453,0.76,-1.0,-211.0,652.0,0.14,539.0
540.0,0.267,-0.004,0.959,0.385,-0.006,1.383,1.0,211.0,652.0,0.14,540.0
542.0,0.157,-0.159,0.974,0.743,-0.751,4.603,-1.0,-211.0,652.0,0.14,542.0
575.0,0.214,0.352,0.901,0.22,0.362,0.925,1.0,211.0,652.0,0.14,575.0
577.0,-0.099,0.298,0.943,-0.128,0.388,1.228,-1.0,-211.0,652.0,0.14,577.0
662.0,0.617,-0.303,0.686,0.358,-0.176,0.398,-1.0,-211.0,652.0,0.14,662.0
663.0,-0.445,-0.219,0.865,-0.77,-0.379,1.497,1.0,211.0,652.0,0.14,663.0
664.0,0.376,0.115,0.918,1.062,0.324,2.594,-1.0,-211.0,652.0,0.14,664.0
667.0,-0.023,0.673,-0.729,-0.026,0.769,-0.833,1.0,211.0,652.0,0.14,667.0
668.0,0.104,-0.494,-0.8,0.045,-0.213,-0.345,-1.0,-211.0,652.0,0.14,668.0
669.0,0.271,-0.3,-0.91,0.398,-0.44,-1.332,1.0,211.0,652.0,0.14,669.0
711.0,0.295,-0.038,-0.923,0.168,-0.022,-0.527,1.0,211.0,652.0,0.14,711.0
712.0,0.133,-0.581,-0.797,0.179,-0.784,-1.076,-1.0,-211.0,652.0,0.14,712.0
715.0,-0.261,0.167,-0.926,-0.168,0.107,-0.596,1.0,211.0,652.0,0.14,715.0
716.0,-0.574,0.236,-0.361,-0.115,0.047,-0.072,-1.0,-211.0,652.0,0.14,716.0
718.0,-0.453,-0.267,-0.813,-0.253,-0.149,-0.454,1.0,211.0,652.0,0.14,718.0
721.0,-0.768,0.464,-0.421,-0.784,0.474,-0.43,1.0,211.0,652.0,0.14,721.0
725.0,-0.843,0.106,-0.472,-0.5,0.063,-0.28,1.0,211.0,652.0,0.14,725.0
726.0,-0.831,-0.292,-0.471,-2.32,-0.815,-1.314,-1.0,-211.0,652.0,0.14,726.0
732.0,0.544,-0.259,0.734,0.242,-0.115,0.327,-1.0,-211.0,652.0,0.14,732.0
766.0,-0.487,-0.71,0.502,-0.776,-1.131,0.8,-1.0,-211.0,652.0,0.14,766.0
772.0,0.65,-0.717,0.201,0.599,-0.66,0.186,1.0,211.0,652.0,0.14,772.0
822.0,0.288,0.085,0.866,0.101,0.03,0.303,1.0,211.0,652.0,0.14,822.0
856.0,-0.816,0.35,0.348,-0.376,0.161,0.16,-1.0,-211.0,652.0,0.14,856.0
