PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,703.379,216.316,-388.742,216.4,500.0,1.0,1.0,640.0,2037.0
15.0,842.016,16.123,-279.59,616.895,500.0,-1.0,1.0,640.0,2038.0
