PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,545.888,-171.509,-91.815,100.742,500.0,1.0,1.0,414.0,1601.0
15.0,619.427,139.111,268.349,205.734,500.0,-1.0,1.0,414.0,1602.0
