PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,712.114,-85.189,490.405,96.706,500.0,1.0,1.0,231.0,851.0
15.0,936.911,240.73,-413.411,631.619,500.0,-1.0,1.0,231.0,852.0
