PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,613.91,-273.783,-51.241,-222.042,500.0,1.0,1.0,353.0,593.0
15.0,782.723,235.212,70.797,-549.834,500.0,-1.0,1.0,353.0,594.0
