particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
198.0,-0.89,0.089,0.433,-1.121,0.112,0.545,1.0,211.0,26.0,0.14,198.0
218.0,-0.74,-0.377,-0.5,-0.424,-0.216,-0.287,1.0,211.0,26.0,0.14,218.0
220.0,0.187,0.867,-0.397,0.111,0.517,-0.237,1.0,211.0,26.0,0.14,220.0
222.0,0.191,-0.333,-0.908,0.157,-0.274,-0.746,1.0,211.0,26.0,0.14,222.0
235.0,0.163,0.155,-0.971,0.263,0.251,-1.57,1.0,211.0,26.0,0.14,235.0
433.0,-0.063,0.238,0.968,-0.198,0.751,3.053,-1.0,-211.0,26.0,0.14,433.0
459.0,-0.965,-0.159,0.164,-1.02,-0.168,0.173,-1.0,-211.0,26.0,0.14,459.0
464.0,0.22,-0.7,0.627,0.118,-0.375,0.336,-1.0,-211.0,26.0,0.14,464.0
478.0,0.177,-0.087,0.979,0.513,-0.251,2.84,1.0,211.0,26.0,0.14,478.0
483.0,0.316,-0.015,0.865,0.113,-0.005,0.31,-1.0,-211.0,26.0,0.14,483.0
485.0,0.778,0.23,-0.093,0.188,0.056,-0.022,-1.0,-211.0,26.0,0.14,485.0
487.0,-0.09,0.38,-0.908,-0.082,0.346,-0.826,-1.0,-211.0,26.0,0.14,487.0
506.0,0.106,0.131,-0.981,0.15,0.187,-1.394,-1.0,-211.0,26.0,0.14,506.0
510.0,0.584,0.07,-0.775,0.354,0.042,-0.469,1.0,211.0,26.0,0.14,510.0
517.0,0.205,0.144,0.961,0.243,0.171,1.139,1.0,211.0,26.0,0.14,517.0
518.0,0.228,-0.072,0.97,0.712,-0.224,3.029,1.0,211.0,26.0,0.14,518.0
629.0,0.103,-0.131,0.983,0.182,-0.231,1.731,1.0,211.0,26.0,0.14,629.0
631.0,0.043,0.17,0.984,0.152,0.609,3.519,1.0,211.0,26.0,0.14,631.0
634.0,0.342,-0.176,0.894,0.206,-0.106,0.538,-1.0,-211.0,26.0,0.14,634.0
635.0,-0.069,0.184,0.98,-0.466,1.249,6.656,1.0,211.0,26.0,0.14,635.0
636.0,0.067,0.184,0.98,0.266,0.735,3.919,-1.0,-211.0,26.0,0.14,636.0
640.0,-0.067,0.231,0.97,-0.202,0.699,2.937,1.0,211.0,26.0,0.14,640.0
665.0,0.214,0.037,0.976,1.401,0.242,6.399,1.0,-11.0,26.0,0.001,665.0
667.0,0.286,-0.108,0.951,3.529,-1.333,11.757,-1.0,-321.0,26.0,0.494,667.0
679.0,-0.619,-0.447,0.646,-0.085,-0.061,0.089,1.0,-11.0,26.0,0.001,679.0
869.0,-0.247,0.372,0.792,-0.292,0.44,0.937,-1.0,-321.0,26.0,0.494,869.0
871.0,-0.435,-0.47,0.749,-0.351,-0.379,0.604,1.0,211.0,26.0,0.14,871.0
874.0,-0.97,0.11,-0.207,-1.896,0.215,-0.405,1.0,211.0,26.0,0.14,874.0
888.0,-0.917,-0.243,0.145,-0.457,-0.121,0.072,1.0,211.0,26.0,0.14,888.0
889.0,-0.759,-0.586,-0.251,-0.803,-0.62,-0.266,-1.0,-211.0,26.0,0.14,889.0
1049.0,0.114,0.665,0.488,0.029,0.168,0.123,1.0,211.0,26.0,0.14,1049.0
1051.0,-0.056,0.922,0.178,-0.023,0.379,0.073,-1.0,-211.0,26.0,0.14,1051.0
1054.0,-0.524,-0.635,-0.545,-0.456,-0.552,-0.475,-1.0,-211.0,26.0,0.14,1054.0
